time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-00:29:32,123.114.62.69,3,1339630,1360,986,1,12,12,64,166,15,220,269,386,20,172,434,13632,277960,641920,0,0,0,0
19-00:30:14,125.33.40.12,3,1339630,0,986,0,80,25,133,466,73,358,385,844,20,186,465,13696,444600,1047296,0,0,0,0
19-00:30:57,123.122.72.46,3,1408079,45184,998,32,11,11,122,319,65,137,322,519,20,140,418,14656,233225,522880,0,0,1,0
19-00:34:2,114.251.225.1,3,1005467,246160,743,181,4,4,31,128,15,37,231,120000,1,64,124,81600,237337,522944,1,0,2,0
19-00:36:4,123.115.91.185,127,1479984,1030,1091,1,0,29,215,811,325,943,1231,2485,20,154,232,81600,447360,1036352,0,0,0,0
19-00:36:5,123.115.91.185,127,1479978,0,1092,0,0,32,230,877,220,1316,1265,2631,20,156,230,34688,373913,1048576,0,0,0,0
19-00:36:4,111.192.126.120,3,1350031,266868,957,189,7,7,139,441,77,854,485,1252,15,68,89,29248,412956,522880,1,1,2,0
19-00:36:8,123.114.249.62,3,1298041,337280,958,248,8,8,29,83,16,35,229,283,20,144,433,81600,289307,522944,0,0,1,0
19-00:36:56,123.113.51.182,3,1318283,167909,937,119,45,11,28,55,22,92,228,255,20,215,348,8448,162614,424960,0,0,1,0
19-00:38:44,61.148.222.106,3,1056052,928128,726,642,13,13,57,80,37,163,257,361,5,12,32,65536,255801,262144,3,0,3,2
19-00:39:22,111.205.230.48,13,1355325,86446,998,68,15,14,44,126,69,272,265,594,5,23,55,81600,468127,644672,12,0,12,1
19-00:39:22,111.205.230.48,39,1355331,103930,999,78,14,14,46,109,68,301,263,409,11,26,54,81600,424776,787200,8,0,9,0
19-00:38:59,111.196.204.46,3,1321222,918064,974,676,0,124,166,663,151,2185,680,120000,12,23,56,81600,461120,522944,7,1,13,0
19-00:42:7,114.245.97.55,3,1339630,0,988,0,5,5,37,112,20,65,237,312,20,196,433,81600,320493,522944,0,0,0,0
19-00:42:37,123.117.229.55,3,1217359,205360,898,151,14,14,59,135,23,144,258,335,20,111,221,0,148544,522944,0,0,1,0
19-00:42:37,123.117.229.55,3,1073947,326400,792,240,29,21,74,138,24,137,274,338,20,183,381,0,126004,522944,0,0,1,0
19-00:45:11,114.242.248.50,3,1350031,2016,1074,3,4,4,5,6,4,14,204,206,20,142,160,192,26733,156480,0,0,0,0
19-00:47:20,61.51.84.219,3,1124039,76248,797,54,87,33,92,138,52,174,291,338,20,78,155,14720,369962,1047168,0,0,1,0
19-00:51:38,123.115.146.86,3,1241705,712800,863,495,0,75,1164,8186,2279,18062,5934,69318,5,27,73,14720,548654,1047168,3,0,5,2
19-00:53:40,125.33.118.245,3,1099414,538608,810,397,19,19,337,19258,80,28075,761,120000,20,92,349,13632,255561,785088,3,0,2,0
19-00:58:26,123.118.1.69,127,1354314,649410,934,448,51,51,1440,5467,410,6562,2777,12029,2,181,409,87616,329755,525760,1,0,1,0
19-00:58:26,123.118.1.69,127,1354321,1089660,935,752,39,39,1985,6115,179,5707,3915,11822,20,102,318,87616,255350,522880,1,0,2,0
19-00:59:40,123.120.156.194,3,1147467,0,845,0,6,6,49,92,65,198,248,292,20,176,288,1536,213207,522944,0,0,0,0
19-01:03:29,114.246.63.66,3,1145609,1747109,799,1220,5,5,7,10,5,27,206,210,6,7,30,14720,421893,845696,2,0,4,0
19-01:13:47,123.117.215.88,3,1339630,161347,987,119,7,7,36,143,26,83,236,343,20,126,329,81600,340272,533824,0,0,1,0
19-01:16:19,114.248.116.151,3,1339636,0,986,0,99,13,66,134,127,398,395,497,20,160,416,13632,345632,1089728,0,0,0,0
19-01:17:25,123.123.199.157,3,1339630,0,986,0,11,10,210,936,68,320,503,1451,20,156,381,81600,349994,522944,0,0,0,0
19-01:17:57,123.121.151.46,3,1066683,1024080,785,753,10,10,48,199,24,51,248,120000,20,75,296,13696,158250,704512,1,0,1,0
19-01:24:6,111.192.60.41,3,1045548,4321,741,5,6,6,44,64,13,58,244,264,20,52,77,64137,64594,64620,0,0,1,0
19-01:24:6,111.192.60.41,3,1005996,8616,720,6,4,4,42,65,12,51,242,265,20,64,81,60072,64580,64620,0,0,2,0
19-01:24:6,111.192.60.41,3,1063771,14373,744,12,5,5,43,64,13,49,243,264,20,56,69,64137,64594,64620,0,0,2,0
19-01:24:6,111.192.60.41,3,1016050,7223,749,6,5,5,45,64,18,69,244,264,20,45,86,64620,64620,64620,1,0,2,0
19-01:24:6,111.192.60.41,3,1021320,17098,732,12,6,6,47,65,18,84,246,265,20,55,73,63251,64547,64620,0,0,2,0
19-01:24:7,111.192.60.41,3,1369935,482,980,1,27,27,45,62,18,54,244,262,20,66,83,63227,64527,64620,0,0,0,0
19-01:24:7,111.192.60.41,3,1497434,2404,1308,5,59,8,30,62,15,118,229,262,20,93,106,63202,64491,64620,0,0,0,0
19-01:24:6,111.192.60.41,3,1075647,7193,755,7,6,6,46,64,14,82,245,264,20,43,68,64137,64598,64620,1,0,2,0
19-01:24:6,111.192.60.41,3,1058395,6381,767,10,6,6,45,65,21,114,244,265,20,37,80,64137,64599,64620,1,0,2,0
19-01:28:17,114.242.249.227,3,1350031,7560,1074,6,5,5,5,6,5,10,205,206,20,156,185,1280,51940,190464,0,0,0,0
19-01:28:31,114.242.249.227,3,1093687,3780,869,3,6,5,6,7,5,12,206,207,20,148,233,1216,57000,266496,0,0,0,0
19-01:33:10,114.249.13.94,3,1350031,53040,995,39,11,11,65,137,26,193,265,337,20,153,243,81664,217420,263936,0,0,1,0
19-01:33:28,123.120.185.204,3,1296144,5904,901,5,49,37,525,1989,293,1490,1124,3479,20,126,185,0,70288,196608,0,0,0,0
19-01:33:28,123.120.185.204,3,1322064,2880,919,2,13,13,470,1940,299,1791,1148,3787,20,125,182,0,70848,196608,0,0,0,0
19-01:36:39,114.252.153.75,3,1339630,36720,990,27,5,5,111,341,19,68,310,541,20,172,433,81600,325257,553536,0,0,1,0
19-01:41:49,114.246.152.104,127,1404506,688160,1035,506,35,35,284,601,114,397,578,998,20,79,266,81600,278016,593664,0,0,1,0
19-01:43:8,61.149.129.174,3,1339636,0,988,0,7,7,70,136,22,66,270,336,20,153,244,81664,205440,263936,0,0,0,0
19-01:43:8,61.149.129.174,3,1339630,0,986,0,7,7,73,136,28,82,273,336,20,153,243,81664,206816,263936,0,0,0,0
19-01:45:34,125.34.229.88,3,1226686,1007064,890,729,0,55,370,5555,198,1969,1063,120000,2,101,296,0,49305,489728,2,0,1,0
19-01:53:4,61.149.37.198,3,1339636,0,988,0,8,8,68,239,42,178,268,439,20,176,437,81600,316681,522944,0,0,0,0
19-01:56:1,111.196.135.71,3,1339630,0,987,0,5,5,578,2259,122,524,1002,2789,20,169,433,81600,335512,522944,0,0,0,0
19-01:55:37,114.241.106.28,3,1023703,1028160,755,756,22,22,3056,10530,1691,12130,8560,120000,5,61,240,81600,330569,522944,2,0,1,1
19-01:55:37,114.241.106.28,84,1383387,1255280,1018,923,14,14,2434,18460,4420,25367,7150,120000,18,114,338,81600,334112,522944,2,1,1,0
19-02:02:20,61.148.242.74,3,1298047,0,929,0,26,26,195,682,231,542,532,1100,20,113,205,0,79159,694656,0,0,0,0
19-02:08:31,114.242.248.248,3,1228145,1348,1246,6,5,4,5,6,4,10,205,206,20,54,55,0,257928,337600,0,0,0,0
19-02:10:31,123.118.49.8,3,1269938,51680,936,38,8,8,35,79,15,77,234,279,20,141,263,81600,338169,522944,0,0,1,0
19-02:11:50,61.48.171.30,3,1020227,420512,724,306,0,428,1569,22729,1141,6924,3659,51860,5,108,391,14656,170953,522880,1,0,1,1
19-02:12:27,61.48.171.30,103,1365916,639636,968,453,0,173,1020,6146,859,5141,3117,11004,5,49,112,14656,431885,731456,2,0,2,2
19-02:13:17,61.48.171.30,3,1199239,367120,850,260,0,325,887,1287,749,2574,2751,3861,5,109,354,14656,279544,835904,0,0,1,0
19-02:15:33,202.60.122.152,3,1339630,573920,987,422,50,49,52,92,10,100,252,292,6,16,81,81664,193045,198656,4,0,17,0
19-02:16:9,114.253.5.233,3,1383182,0,955,0,5,5,14,18,6,20,213,218,20,64,69,59788,65087,65340,0,0,0,0
19-02:16:9,114.253.5.233,3,1438874,0,994,0,7,7,14,19,6,19,214,219,20,65,70,55804,65340,65340,0,0,0,0
19-02:16:41,114.240.133.69,3,1360363,171360,949,119,9,9,20,38,11,37,219,238,20,81,176,0,274240,787456,0,0,1,0
19-02:16:42,114.240.133.69,3,1457323,34560,1014,24,8,8,22,41,33,87,221,241,20,89,154,1408,148949,534016,0,0,1,0
19-02:15:35,123.117.76.59,51,1416027,1215883,1042,895,84,84,1552,8566,969,13941,3643,120000,5,22,62,81600,408062,666432,11,0,8,3
19-02:21:5,114.245.17.112,3,1317915,0,971,0,7,7,83,166,89,210,285,374,20,189,289,2880,146688,395712,0,0,0,0
19-02:28:27,123.114.161.238,3,1339636,762,988,1,8,7,255,873,198,1194,764,2094,20,172,315,81600,345585,538560,0,0,0,0
19-02:28:52,123.113.65.161,3,1358923,109200,971,78,0,156,197,262,77,368,425,588,16,22,36,16800,210000,261800,6,0,10,0
19-02:29:0,111.196.242.206,10,1339630,2040060,986,1502,13,13,527,2595,876,4371,1558,5902,6,121,433,13632,255280,522944,0,0,1,0
19-02:29:0,111.196.242.206,3,1339636,1316480,986,968,13,13,593,1996,646,2149,1703,3293,6,100,309,13632,311872,522944,0,0,1,0
19-02:36:26,123.120.103.204,3,1487520,84960,1033,59,7,7,69,173,22,81,269,373,20,155,357,14720,224782,764160,0,0,1,0
19-02:37:56,111.194.142.45,61,1339630,1262,987,1,14,11,31,75,32,76,231,275,20,82,138,81600,420984,522944,0,0,0,0
19-02:37:56,111.194.142.45,61,1339636,0,988,0,14,14,34,75,33,129,234,275,20,80,140,81600,426080,522944,0,0,0,0
19-02:39:38,125.34.88.162,3,1298041,5440,956,4,8,8,85,252,8,76,285,452,20,175,434,81600,293624,522944,0,0,1,0
19-02:42:35,111.194.32.100,3,1015319,142560,706,99,6,6,35,150,12,111,234,350,20,94,321,14720,212906,786560,0,0,1,0
19-02:44:4,114.248.61.137,3,1256699,550680,892,390,84,78,4010,23908,1085,3955,6026,92362,20,102,417,87616,246732,522880,1,0,1,0
19-02:47:47,124.65.178.42,17,1298041,678640,955,499,28,8,109,1897,245,5197,862,7094,5,15,31,13632,421830,522944,10,1,11,1
19-02:53:36,111.196.142.142,3,1339636,79072,950,56,16,13,31,48,16,38,230,248,20,122,200,87616,412998,790720,0,0,1,0
19-02:53:36,111.196.142.142,3,1339630,68628,950,49,16,11,17,40,12,67,217,240,12,40,51,87616,568241,793600,0,0,2,0
19-02:58:12,123.119.255.187,3,1075034,157760,793,116,14,13,60,251,34,127,260,451,20,91,370,81600,237440,522944,0,0,1,0
19-03:01:26,123.123.181.188,3,1339630,0,986,0,8,8,104,343,33,207,309,564,20,162,244,81664,212878,263936,0,0,0,0
19-03:12:17,124.64.241.211,3,1206527,0,890,0,8,8,137,468,65,211,338,679,20,153,390,81600,317906,522944,0,0,0,0
19-03:29:2,61.148.177.163,4,1219552,544000,899,400,5,5,77,297,60,361,344,677,20,84,183,61248,343665,623872,0,0,2,0
19-03:49:24,111.207.71.10,127,1272723,1395760,873,956,9,9,1815,14477,572,3113,2853,120000,6,114,403,87616,262848,522880,1,0,1,0
19-03:52:11,123.117.56.217,3,1480165,107440,1091,79,8,8,46,144,23,60,245,344,20,155,434,61248,310312,522944,0,0,1,0
19-03:53:36,61.149.136.118,3,1339630,325040,987,239,6,6,128,165,19,80,328,365,20,49,125,81664,230464,263936,2,0,6,0
19-04:01:13,111.192.150.92,3,1185506,0,875,0,4,4,33,96,44,135,233,120000,2,145,314,81600,357404,741248,1,0,0,0
19-04:03:18,123.120.179.253,3,1452158,131920,1074,97,4,4,8,12,8,33,208,212,19,35,101,81600,454587,522944,1,0,4,0
19-04:03:18,123.120.179.253,3,1452164,102832,1072,76,4,4,8,13,7,30,208,213,14,31,67,81600,480772,565760,0,0,5,0
19-04:16:18,123.124.244.125,3,1387664,1787440,1023,1316,5,5,10,17,10,38,225,8244,5,28,71,81664,247024,262400,14,0,2,12
19-04:22:25,111.205.230.131,24,1061853,1360,783,1,115,10,40,115,103,422,364,537,6,71,230,81600,338848,522944,6,0,1,0
19-04:20:41,114.240.234.57,3,1248180,8245940,879,5807,13,7,10,13,10,26,342,17982,5,20,118,14656,351364,522048,91,0,21,69
19-04:26:41,114.245.242.127,3,1067237,526320,787,387,0,1268,2663,7751,3500,11930,11134,120000,20,90,207,61248,315126,522944,1,0,1,0
19-04:34:51,61.50.248.5,3,1071640,0,734,0,4,3,4,4,4,8,203,204,20,96,134,5888,86951,131072,0,0,0,0
19-04:40:12,123.122.150.107,3,1339767,390320,988,287,0,61,2252,5925,352,3615,3494,120000,5,101,258,61248,271882,561024,3,0,2,2
19-04:43:21,111.192.44.202,21,1112125,800762,820,590,0,169,505,2999,999,21953,2415,56142,5,12,30,81664,260510,466432,14,0,11,2
19-04:47:32,124.64.137.94,3,1101867,4080,811,3,17,17,1651,5324,628,2341,2913,7838,20,108,416,81600,246041,522944,0,0,0,0
19-04:52:0,114.247.10.161,22,1178617,208000,908,160,0,272,1579,3377,370,1868,2522,5321,11,52,131,29216,103764,332800,3,0,4,0
19-04:55:44,123.118.13.33,3,1157597,254320,854,187,0,9,352,12087,86,35479,611,120000,20,154,436,81600,286389,522944,1,0,1,0
19-05:16:4,114.252.12.243,3,1493200,490848,1099,361,7,7,40,56,9,67,239,256,6,14,48,81600,385703,522944,17,0,22,0
19-05:35:50,123.122.205.167,3,1339636,1408,988,2,5,5,33,174,22,255,245,432,20,118,307,13632,233656,696320,0,0,1,0
19-05:39:43,123.113.93.249,3,1339636,0,988,0,12,12,48,112,50,178,248,312,20,159,323,81600,346208,522944,0,0,0,0
19-05:40:4,123.121.150.38,3,1339636,148866,988,134,10,10,506,3686,444,4166,1722,7852,6,24,44,81600,571238,742592,3,2,2,0
19-05:40:4,123.121.150.38,3,1339630,122350,987,93,6,6,444,2918,409,5847,1912,120000,2,27,40,81600,622486,1047232,3,2,1,0
19-05:53:16,123.115.118.126,3,1355040,1440,941,1,7,7,38,79,29,78,238,279,20,121,226,14720,202672,632576,0,0,0,0
19-06:01:51,114.252.28.137,3,1339636,16320,987,12,6,6,44,86,12,88,243,286,20,120,198,81600,339128,522944,0,0,1,0
19-06:02:21,111.201.246.12,3,1230219,584640,858,406,8,8,141,4872,157,5249,411,120000,20,127,265,9216,124627,493504,1,0,1,0
19-06:10:25,124.64.63.143,3,1097787,210800,808,155,12,12,26,285,20,195,226,506,5,95,422,81600,232985,522944,1,0,1,1
19-06:15:33,114.241.65.106,3,1049227,53040,774,39,9,9,45,205,61,188,245,405,20,111,240,45632,196269,580736,0,0,1,0
19-06:15:22,111.197.185.199,3,1277280,462240,887,321,9,9,822,13636,528,2437,1588,16310,20,112,409,14656,185280,522880,0,0,1,0
19-06:17:31,114.246.216.93,3,1043411,0,768,0,48,9,29,48,37,115,228,248,20,103,184,13632,312526,633792,0,0,0,0
19-06:32:39,114.245.132.163,3,1087719,46080,758,32,28,11,21,64,26,56,221,264,20,135,172,1472,35110,381376,0,0,1,0
19-06:34:19,114.246.89.43,3,1339630,32640,987,24,9,9,83,377,10,180,283,577,20,120,433,81600,309028,522944,0,0,1,0
19-06:34:28,111.196.203.97,3,1339636,252362,988,186,6,6,30,103,11,81,230,303,20,161,435,81600,317851,522944,0,0,1,0
19-06:38:30,61.149.222.68,3,1339636,46240,988,34,8,7,93,563,26,423,357,1273,20,151,409,81600,339736,522944,0,0,1,0
19-06:37:17,111.197.185.199,3,1299307,950400,903,660,8,8,622,18440,258,15604,1277,120000,20,120,410,14656,210468,522880,1,0,1,0
19-06:43:3,111.199.204.26,3,1350031,388800,938,270,8,8,58,191,15,254,279,445,20,115,290,14656,301262,1002240,0,0,2,0
19-06:54:20,123.122.220.199,3,1339630,55939,950,40,7,7,33,72,28,111,233,272,20,79,158,3264,80652,334016,0,0,2,0
19-06:58:23,123.113.126.76,3,1398419,61554,972,48,13,13,827,3409,183,2272,1517,5681,20,142,409,14656,246985,522880,0,0,1,0
19-07:00:49,114.240.125.93,3,1339630,8160,987,6,15,15,34,74,26,61,233,274,20,69,128,81600,404578,522944,1,0,1,0
19-07:00:49,114.240.125.93,3,1339636,8160,988,6,15,15,34,73,21,61,234,273,20,71,136,81600,406071,522944,0,0,1,0
19-07:00:27,123.121.139.127,3,1373443,1207557,956,845,9,9,857,5622,651,5129,4356,27756,5,30,82,29248,283659,522880,5,0,3,4
19-07:02:32,125.33.26.126,3,1350031,0,957,0,15,15,48,112,33,94,248,312,20,190,410,87616,440164,785024,0,0,0,0
19-07:03:36,123.120.203.51,3,1247912,16160,921,18,24,24,583,2138,480,3481,1755,5619,19,29,36,61248,456876,522944,1,1,0,0
19-07:06:54,111.197.99.154,3,1339630,0,986,0,170,13,80,170,208,649,578,819,20,144,383,13632,225944,522944,0,0,0,0
19-07:06:54,111.197.99.154,3,1339636,0,986,0,170,33,105,170,204,649,600,819,20,166,377,13632,259112,522944,0,0,0,0
19-07:07:50,114.254.128.122,3,1103621,739840,815,544,6,5,20,49,11,53,220,120000,3,96,250,81600,283306,522944,1,0,1,0
19-07:15:50,114.253.229.205,3,1339636,34000,987,25,18,17,29,46,19,57,229,246,20,99,164,81600,322325,522944,0,0,2,0
19-07:17:2,125.33.251.44,3,1339630,149600,987,110,9,9,253,704,88,589,602,120000,2,126,331,81600,329336,569856,1,0,1,0
19-07:21:11,123.122.93.130,3,1339636,121040,987,89,12,11,305,1009,89,454,592,1458,5,69,304,13632,340549,655552,1,0,2,1
19-07:21:18,123.121.253.194,30,1298041,97161,955,72,7,7,830,4760,180,3999,2377,8759,20,145,311,13632,279416,674560,0,0,2,0
19-07:21:18,123.121.253.194,3,1298047,5512,957,13,14,14,353,3309,403,4147,1403,7817,6,25,30,13632,438027,522944,3,1,2,0
19-07:24:27,111.196.214.138,3,1299873,406640,957,299,19,19,92,241,72,266,323,507,20,103,304,61248,316632,522944,0,0,1,0
19-07:24:27,111.196.214.138,3,1299880,384155,959,283,18,17,87,230,72,197,287,430,6,148,285,61248,348508,522944,0,0,1,0
19-07:24:31,111.196.24.242,3,1339630,367200,987,270,22,22,235,332,30,347,481,120000,2,47,94,81600,406162,647360,2,0,3,0
19-07:27:57,111.199.50.133,3,1339636,100640,989,74,12,12,26,44,9,69,226,244,20,103,193,81664,174784,197120,0,0,2,0
19-07:32:30,111.196.22.79,3,1339630,57120,987,42,5,5,68,169,49,259,302,479,20,90,158,0,259469,706816,0,0,1,0
19-07:35:30,123.122.100.33,3,1339636,0,988,0,5,5,72,317,18,255,279,572,20,159,433,13632,228928,522944,0,0,0,0
19-07:44:20,123.115.161.108,3,1298872,67680,904,47,13,13,118,353,50,502,357,861,20,71,129,14720,519008,1047168,1,0,2,0
19-07:44:35,114.245.50.243,3,1339630,67888,986,50,5,5,12,37,13,88,212,237,10,28,50,81664,249507,263936,2,0,8,0
19-07:44:35,114.245.50.243,3,1339636,17338,988,14,13,12,18,43,12,81,218,243,20,38,49,81664,247030,263936,0,0,2,0
19-07:45:34,123.112.97.161,3,1014652,0,999,0,38,7,13,38,15,105,212,238,20,81,96,5840,73985,82656,0,0,0,0
19-07:45:34,123.112.97.161,3,1026207,1440,883,1,38,7,16,44,22,105,215,244,20,80,99,5840,69182,82656,0,0,0,0
19-07:44:56,114.247.23.66,3,1374043,1619041,975,1149,0,337,362,485,107,680,784,1611,5,9,30,87616,425113,522880,49,0,24,25
19-07:44:56,114.247.23.66,3,1457536,2093786,1035,1486,0,340,363,492,90,680,707,120000,5,9,32,87616,433893,522880,37,0,23,16
19-07:51:4,61.49.167.94,3,1021479,28800,712,20,95,67,312,4886,116,3588,591,8474,20,101,340,87808,292249,785152,0,0,1,0
19-07:52:35,114.245.233.111,3,1350031,1440,940,1,6,6,29,69,14,53,228,269,20,187,412,29248,267766,522880,0,0,0,0
19-07:53:1,114.242.250.71,3,1495306,5480,1093,4,12,4,6,12,8,58,205,212,20,143,174,1408,59059,186688,0,0,0,0
19-07:54:29,125.33.58.110,3,1339630,0,986,0,8,7,38,98,10,78,238,298,20,186,434,13632,264800,522944,0,0,0,0
19-07:57:51,123.116.206.172,3,1329931,86144,925,62,4,4,419,813,332,2370,1362,3346,18,41,46,84480,1035410,16776960,1,0,2,0
19-07:58:10,114.247.10.121,3,1381535,124488,1070,98,69,10,11,69,6,138,211,269,20,31,44,0,7371,42796,0,0,0,0
19-08:00:10,123.115.244.104,3,1339636,34000,988,25,9,9,24,91,14,120,224,291,20,102,172,81600,529781,1028160,1,0,1,0
19-08:05:20,111.196.199.3,3,1339636,53040,988,39,8,8,65,177,40,158,264,377,20,114,294,81600,329480,751424,0,0,1,0
19-08:06:31,116.213.171.157,3,1274299,0,939,0,6,6,27,42,39,83,227,242,20,158,249,0,174229,522240,0,0,0,0
19-08:06:21,114.251.14.3,26,1291412,625600,953,460,27,25,761,1923,277,1818,1691,120000,20,52,60,81600,427492,527680,1,0,2,0
19-08:12:21,114.249.200.47,3,1444452,258396,1025,183,0,79,159,515,86,264,397,791,20,104,240,14656,262869,522880,0,0,2,0
19-08:17:48,123.113.10.197,3,1339630,46240,988,34,13,10,42,123,13,31,242,323,20,179,433,81600,319716,522944,0,0,1,0
19-08:17:50,111.199.152.227,3,1339636,579360,987,426,6,6,195,824,41,285,415,1109,20,118,453,13696,317110,1047296,0,0,1,0
19-08:21:56,61.50.111.94,54,1298041,448500,1002,345,7,7,38,64,16,39,238,264,6,73,147,81600,336599,522944,0,0,2,0
19-08:23:27,125.34.110.134,3,1194763,627840,832,436,8,8,252,1343,92,1708,485,120000,20,104,410,87616,252428,522880,2,0,1,0
19-08:26:11,114.244.65.211,3,1424076,1025964,1011,727,18,16,82,261,156,773,535,2110,5,17,47,81600,441437,680000,6,0,8,3
19-08:28:43,114.254.155.105,3,1096603,1395360,808,1026,6,6,9,30,6,59,209,230,6,8,93,81600,481362,522944,0,0,3,0
19-08:29:38,114.248.185.231,3,1410258,174080,1040,128,9,8,48,288,34,250,248,538,20,140,434,81600,317110,522944,0,0,1,0
19-08:29:38,114.248.185.231,3,1145195,70720,844,52,10,10,44,248,57,150,244,448,20,93,305,81600,318144,522944,0,0,1,0
19-08:29:43,118.26.66.18,3,1348203,375424,993,277,38,26,42,70,25,99,242,270,7,19,51,61248,474453,535872,0,0,13,0
19-08:33:2,123.123.226.199,3,1486054,90129,1092,72,12,12,42,139,95,340,256,439,20,36,169,0,14920,375296,0,0,0,0
19-08:33:8,111.198.244.51,3,1036979,200160,721,139,149,108,450,1271,490,6449,1507,7720,5,17,30,0,16969,17280,4,0,11,2
19-08:33:32,123.119.226.250,3,1468648,11490,1059,13,0,268,1081,2585,345,1381,2250,4014,20,76,105,14720,712461,1047168,0,0,1,0
19-08:33:9,111.198.244.51,3,1038950,269880,724,190,0,240,642,3988,1087,13722,3109,26565,2,15,30,1240,16837,17280,5,0,15,4
19-08:33:9,111.198.244.51,3,1041830,267090,724,187,0,220,599,3132,839,12914,2743,24069,4,15,30,4490,17178,17280,4,0,12,2
19-08:33:9,111.198.244.51,3,1189021,293943,827,208,0,197,493,844,336,1552,1139,3462,5,14,30,3760,16951,17280,4,1,18,2
19-08:33:9,111.198.244.51,3,1194365,311543,831,222,0,171,499,831,318,1587,1133,4906,5,15,30,2880,17202,17280,8,1,13,4
19-08:34:1,114.251.114.66,3,1213727,172312,841,119,110,73,546,1059,184,1058,1151,2182,6,32,72,61184,206059,461824,1,0,6,0
19-08:32:6,114.245.191.245,127,1299371,2490208,957,1832,19,19,3540,18163,1651,24690,9156,64279,8,71,317,13632,324096,768128,1,0,1,0
19-08:33:9,111.198.244.51,3,1192864,416352,830,291,0,162,551,1934,550,4689,1528,6160,2,14,30,896,17217,17280,9,1,13,4
19-08:34:1,114.251.114.66,3,1490271,559387,1031,389,6,6,460,2432,311,2297,1280,4589,5,14,30,31232,79881,160512,16,0,19,1
19-08:34:3,114.251.114.66,25,1222772,409784,847,283,0,240,845,1872,482,3174,2639,4561,6,20,69,66560,196608,408320,9,0,10,0
19-08:34:2,114.251.114.66,30,1219877,437296,845,302,0,208,736,1820,461,3596,2180,5399,5,14,56,66560,226318,464640,14,0,13,2
19-08:34:2,114.251.114.66,17,1182228,385600,819,270,0,202,883,2268,278,1695,1766,4237,5,17,32,66304,243584,497920,13,0,13,1
19-08:34:2,114.251.114.66,27,1197068,212680,830,154,0,875,1276,2415,226,1395,2247,3512,5,26,34,66560,159488,266240,4,0,5,1
