time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
21-05:57:7,123.116.129.225,3,10374526,20771,7631,16,14,14,1930,3182,327,1728,3179,5418,20,365,436,81600,465062,522944,0,0,0,0
21-05:59:51,111.201.109.130,3,10949195,46240,8056,34,10,10,30,49,24,115,229,249,20,125,179,576,758290,1048576,0,0,3,0
21-06:03:39,123.122.189.99,3,10949195,734400,8054,540,29,29,197,921,69,1205,487,2712,5,62,171,81600,607797,650112,9,0,15,1
21-06:04:45,114.241.65.80,3,10374533,148240,7631,109,23,23,51,132,29,222,256,373,20,176,242,81600,561901,606592,0,0,3,0
21-06:06:45,123.122.217.222,3,10491219,3264000,7715,2400,27,27,32,86,6,54,232,286,20,82,435,13632,521598,584832,0,0,5,0
21-06:15:54,61.51.255.240,3,10374533,270640,7631,199,33,33,74,178,38,209,277,386,20,150,290,36288,843481,1048576,2,0,6,0
21-06:18:27,114.240.67.49,3,10491219,1009440,7288,701,22,22,27,39,7,44,226,239,20,275,305,69696,185430,484160,0,0,1,0
21-06:26:19,114.245.15.166,3,10491219,19040,7715,14,24,23,222,677,65,592,631,1084,20,317,436,13632,552363,1036352,0,0,2,0
21-06:30:12,111.193.219.161,3,10491219,0,7715,0,51,21,41,84,25,206,244,287,20,274,295,39296,189171,522944,0,0,0,0
21-06:39:33,114.240.75.64,127,10491219,1463616,7228,1008,36,19,1063,6580,364,3753,2672,10025,5,150,208,87616,482747,525760,2,0,5,1
21-06:41:4,111.192.140.188,3,10949195,69360,8053,51,21,21,97,337,43,462,344,934,20,256,413,81600,853637,1048576,0,0,2,0
21-06:42:22,111.194.234.211,3,10949203,507280,8054,373,12,12,54,361,47,427,273,816,20,184,333,1408,710246,1048576,0,0,4,0
21-06:52:49,123.115.98.88,3,10949195,46240,8053,34,192,26,255,1895,89,3542,781,5437,20,114,152,81664,504551,525824,1,1,4,0
21-06:53:1,114.247.23.66,3,10949203,1360,8054,1,0,258,1870,4019,84,524,2213,4289,20,807,1590,81664,1253781,2095872,0,0,0,0
21-06:55:56,111.196.79.114,3,10949203,496400,8054,365,32,18,41,217,46,314,254,594,5,60,433,4160,809448,1048576,1,0,14,1
21-07:02:28,111.199.110.235,3,10949203,62560,8054,46,23,23,44,87,36,177,243,287,20,105,149,81600,618191,889472,0,0,3,0
21-07:03:21,123.115.250.31,3,10775622,180944,7928,134,14,14,126,364,101,374,353,739,20,236,413,64,475676,1048576,0,0,3,0
21-07:03:21,123.115.250.31,3,10982124,409552,8081,303,15,15,113,427,94,398,341,829,20,204,411,0,463356,1048576,0,0,3,0
21-07:06:6,125.34.232.3,3,10099873,363120,7428,267,21,21,58,109,38,105,258,309,20,132,260,81600,759027,1048576,0,0,4,0
21-07:12:58,123.115.47.217,3,10099881,318240,7429,234,17,17,48,867,53,2999,341,3866,6,38,116,81600,894108,1048576,4,0,11,0
21-07:16:33,111.192.151.1,3,10099881,131984,7430,98,13,13,86,343,80,396,310,739,20,214,541,0,475937,1048576,0,0,2,0
21-07:20:58,114.241.55.232,3,10099874,8160,7429,6,40,30,100,325,36,327,315,621,20,172,196,81664,194448,198656,0,0,2,0
21-07:21:58,111.199.207.2,3,10949203,99280,8054,73,14,14,50,110,21,163,249,310,20,140,244,0,218469,263936,0,0,3,0
21-07:25:51,114.250.184.222,84,10099874,1812880,7428,1333,14,14,94,2651,115,4811,637,7422,5,58,291,81600,900720,960192,10,1,14,3
21-07:27:17,114.244.71.13,3,10099874,357680,7429,263,15,15,70,206,39,249,276,455,20,177,225,81600,718332,946560,0,0,4,0
