time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-13:27:34,123.114.44.124,3,1028998,6800,760,5,47,40,244,1024,107,367,477,2049,20,101,406,81600,237440,522944,1,0,0,0
19-13:27:49,114.253.97.99,3,1319726,184960,973,136,17,17,119,575,125,974,477,1549,5,61,248,81600,423356,522944,2,1,1,1
19-13:24:52,118.26.183.215,3,1248371,29020,857,20,14,13,14,15,5,28,213,215,20,27,45,0,480512,1153280,4,0,8,0
19-13:29:25,114.245.46.153,3,1001099,40948,710,29,15,14,22,43,15,30,221,546,20,91,331,238112,260716,1048576,1,0,0,0
19-13:29:17,111.196.215.87,3,1060750,1082944,738,753,0,329,419,443,67,664,810,81972,5,8,32,250672,255435,255552,49,0,4,45
19-13:32:11,123.127.28.2,3,1393635,99280,1027,73,22,22,214,676,133,522,545,1121,20,145,433,81600,282304,522944,0,0,1,0
19-13:32:7,61.50.206.154,5,1054047,278860,724,191,0,68,777,3008,1205,5767,3772,8818,6,18,34,65536,255590,262144,10,1,13,0
19-13:32:20,61.50.206.154,10,1043318,293460,717,201,0,191,834,2020,963,4506,3334,6526,6,23,57,65536,253339,262144,7,0,9,0
19-13:33:47,114.250.141.255,3,1306411,28560,962,21,13,13,72,176,15,64,272,376,20,88,193,81600,270216,486912,0,0,1,0
19-13:33:47,114.250.141.255,3,1306418,28560,964,21,13,13,73,195,18,54,272,395,20,92,205,81600,262701,522944,0,0,1,0
19-13:34:46,111.196.200.157,3,1402812,145520,1034,107,14,14,77,404,51,701,448,1105,20,88,208,81600,449160,1048576,1,0,2,0
19-13:35:23,123.112.230.25,3,1298046,38080,957,28,17,17,105,387,48,309,329,696,20,146,383,81600,361201,522944,0,0,1,0
19-13:35:23,123.112.230.25,3,1298040,333,956,1,19,19,85,341,28,176,302,698,20,156,349,81600,365169,522944,0,0,0,0
19-13:35:50,114.243.84.49,3,1464016,0,1079,0,28,28,452,854,100,337,698,1162,20,163,244,81664,212252,263936,0,0,0,0
19-13:38:8,111.198.223.60,3,1156466,0,805,0,16,16,50,147,18,90,250,347,20,152,406,65728,280032,522880,0,0,0,0
19-13:38:8,111.198.223.60,3,1156473,96480,805,67,16,16,44,111,32,81,244,311,20,135,306,65728,282272,522880,0,0,1,0
19-13:38:48,118.192.132.40,3,1319732,72080,972,53,83,52,93,122,37,256,310,357,20,38,75,81600,439987,522944,1,0,3,0
19-13:38:48,118.192.132.40,3,1319726,66640,974,49,83,38,88,121,34,256,303,358,20,33,67,81600,443749,522944,0,0,4,0
19-13:38:50,123.117.249.229,3,1095446,234048,808,174,16,16,311,1804,393,3244,1395,5048,6,27,46,81600,454875,522944,3,0,5,0
19-13:40:9,123.113.48.191,3,1215360,0,844,0,20,19,39,67,26,78,238,267,20,128,247,14720,194672,632576,0,0,0,0
19-13:30:14,202.99.59.7,5,1314217,1931643,903,1423,12,12,16325,26190,6507,75686,44273,120000,4,38,105,65536,251796,262144,5,3,3,0
19-13:41:30,114.248.234.155,3,1247964,85680,920,63,25,23,51,94,20,50,250,294,8,94,216,81600,414983,1025472,0,0,1,0
19-13:41:30,114.248.234.155,3,1247970,46240,921,34,18,18,44,88,28,88,243,288,20,86,165,81600,439834,674560,0,0,1,0
19-13:43:30,61.51.145.188,3,1297563,0,1212,0,17,17,19,27,7,34,219,227,20,124,152,81600,443555,524736,0,0,0,0
19-13:43:30,61.51.145.188,3,1297569,0,1270,0,20,17,21,35,10,40,221,235,20,131,158,81600,433957,524416,0,0,0,0
19-13:44:54,61.149.182.234,3,1403855,1360,1034,1,38,14,28,38,40,152,227,238,20,157,535,21760,203040,714016,0,0,0,0
19-13:45:28,114.249.34.188,3,1319726,0,973,0,14,14,53,111,19,116,253,311,20,159,244,81664,212252,263936,0,0,0,0
19-13:45:28,114.249.34.188,3,1319732,0,973,0,27,27,62,115,33,105,262,315,20,163,244,81664,211655,263936,0,0,0,0
19-13:42:3,124.64.215.191,3,1243531,905760,865,629,19,19,4955,21166,3500,25358,16830,120000,5,48,105,87616,419110,522880,6,1,2,2
19-13:46:50,61.149.116.113,3,1100507,0,810,0,16,16,28,124,30,97,228,324,20,98,408,81600,243328,522944,0,0,0,0
19-13:45:36,118.26.183.215,3,1416079,45080,972,31,14,13,14,15,6,28,214,215,20,42,78,0,297267,1003008,1,0,4,0
19-13:49:12,118.26.183.215,3,1053551,23180,724,16,10,10,10,11,4,20,210,211,20,28,38,0,357632,918272,5,0,5,0
19-13:50:4,123.115.133.239,3,1173992,993600,817,690,33,32,1710,14137,1651,24902,13385,120000,5,58,133,81664,332518,523008,4,1,2,1
19-13:54:3,111.202.66.141,7,1435163,350118,1058,261,0,59,979,13079,1283,15113,3729,71524,5,17,45,81664,194032,198656,10,1,12,1
19-13:54:3,111.202.66.141,3,1213764,420636,895,314,124,60,590,4512,1130,12690,4279,58056,5,17,33,81664,192000,197120,11,0,13,1
19-13:57:1,61.50.103.98,127,1026800,1773440,755,1304,0,1038,4192,9924,1323,7999,6766,17923,8,72,180,13632,216512,514112,0,0,1,0
19-13:57:23,111.197.192.243,3,1290644,421920,898,293,18,18,3098,11661,1681,13447,10516,120000,5,49,84,65728,477686,785024,3,0,4,1
19-13:57:48,111.192.68.23,83,1044866,467872,728,325,0,808,1818,2278,411,1314,3157,120000,2,67,134,66048,237632,262144,2,0,2,0
19-14:01:19,114.241.163.213,3,1202550,18368,887,14,16,16,50,152,27,56,250,352,20,129,433,81600,304530,522944,0,0,1,0
19-14:01:31,61.149.98.87,3,1194802,1360,881,1,14,14,100,328,57,262,380,840,20,162,243,81664,212565,263936,0,0,0,0
19-14:01:31,61.149.98.87,3,1194809,1360,881,1,12,12,96,325,35,282,366,782,20,156,243,81664,216883,263936,0,0,0,0
19-13:58:42,61.149.183.86,37,1045366,1828352,718,1260,0,225,438,1137,293,1754,1604,2855,5,9,30,262144,262144,262144,63,0,4,59
19-14:00:9,114.242.250.221,3,1245431,89436,944,78,13,13,14,16,7,26,214,216,20,31,130,0,5247,131072,0,0,0,0
19-14:00:9,114.242.250.221,3,1211142,112872,924,96,10,10,11,14,8,24,211,214,20,31,138,0,5014,131072,0,0,0,0
19-14:03:42,114.252.99.46,3,1319726,34000,973,25,15,15,191,452,48,197,399,658,20,179,434,81600,340528,530432,0,0,1,0
19-14:03:42,114.252.99.46,3,1319732,48960,973,36,13,13,127,437,80,210,329,645,20,75,86,81600,425234,522944,0,0,1,0
19-14:04:50,61.50.138.96,3,1339524,24820,920,17,63,53,64,71,16,126,264,271,20,29,50,65536,255564,262144,6,0,5,0
19-14:04:50,61.50.138.96,3,1346824,16060,925,11,68,54,64,73,17,136,264,273,20,27,33,65536,256186,262144,6,0,4,0
19-14:05:17,61.48.42.174,3,1007450,121808,744,90,17,17,188,250,31,489,457,739,13,35,50,81664,240444,262400,0,0,1,0
19-14:07:50,123.122.134.4,3,1064155,314160,784,231,22,22,108,235,92,587,404,790,5,13,41,81600,293139,497600,11,0,10,2
19-14:07:50,123.122.134.4,3,1338315,318240,986,234,29,29,105,333,94,1079,465,1412,5,14,41,81600,316347,522240,15,0,15,1
19-14:05:3,114.255.249.129,16,1351108,894880,996,658,61,55,749,1844,392,2442,1832,120000,5,17,34,81600,430961,584832,10,0,10,2
19-14:05:3,114.255.249.129,57,1465163,1270429,1079,943,65,65,681,1873,479,2610,1912,120000,5,22,48,81600,411980,522944,12,0,10,2
19-14:08:10,123.121.75.245,3,1385934,203040,965,141,31,31,146,181,34,140,345,381,20,42,103,65728,420719,522880,0,0,3,0
19-14:08:10,123.121.75.245,3,1385928,177120,965,123,41,41,133,182,27,142,332,382,7,33,64,65728,411027,522880,0,0,2,0
19-14:09:37,124.65.252.94,3,1298046,4080,957,3,14,14,40,127,27,193,240,331,20,150,346,81600,338040,522944,0,0,1,0
19-14:09:28,114.249.34.125,3,1396871,157859,1196,150,13,13,57,1012,86,2517,456,3529,5,42,114,81664,443225,523008,3,0,0,3
19-14:09:28,114.249.34.125,3,1396877,67044,1035,69,18,18,304,1557,199,3664,2043,5283,5,85,173,81664,349440,525824,1,0,0,1
19-14:00:59,202.60.121.81,14,1144688,4197864,787,2901,30,30,709,1192,1041,2626,2793,9540,5,10,40,65536,255777,262144,22,0,3,19
19-14:09:30,114.250.79.11,3,1266985,746640,935,549,43,43,449,2367,260,963,824,120000,20,157,433,81600,286389,522944,1,0,1,0
19-14:14:0,61.50.225.224,3,1321386,558632,960,406,83,83,117,131,16,166,317,331,6,12,32,65036,172837,260820,9,0,12,0
19-14:15:6,123.115.203.15,3,1338683,115600,986,85,18,18,99,186,51,199,299,386,20,127,230,4736,213804,517376,0,0,1,0
19-14:13:15,123.116.119.9,43,1347719,2135520,939,1483,0,2484,7847,16165,2926,14252,17074,100090,5,66,171,87616,361927,522880,1,0,1,0
19-14:16:19,114.249.21.191,3,1301212,1090436,995,834,0,132,158,186,18,264,376,810,5,9,30,368368,372263,372296,37,0,8,30
19-14:16:17,114.249.21.191,3,1466937,1188686,1122,909,0,147,159,194,24,312,396,816,2,10,30,370984,372185,372296,37,0,7,31
19-14:18:30,125.35.56.253,3,1439520,213520,1061,157,11,11,69,163,30,159,269,430,5,92,138,81600,365835,533120,1,0,3,1
19-14:18:31,114.250.95.171,3,1319726,137360,973,101,25,23,29,47,20,102,229,247,6,16,39,81600,466840,522944,7,0,17,0
19-14:18:31,114.250.95.171,3,1319732,197200,973,145,25,23,30,45,21,102,229,245,9,16,31,81600,455485,522944,10,0,22,0
19-14:17:57,114.245.54.195,8,1416027,909840,1042,669,0,87,1732,19110,552,6159,3433,57892,20,87,383,61248,253941,522944,1,0,1,0
19-14:16:19,114.249.21.191,3,1311942,1771350,1003,1354,0,153,159,186,18,316,394,120000,5,9,30,370984,372186,372296,22,0,10,15
19-14:19:12,123.122.237.234,3,1319732,285600,972,210,27,27,141,178,27,137,340,378,20,46,106,81664,370989,523008,0,0,1,0
19-14:19:12,123.122.237.234,3,1319726,129200,972,95,29,29,123,178,25,164,322,378,20,30,67,81664,425934,525824,2,0,3,0
19-14:16:28,123.119.75.127,3,1095885,957984,763,666,0,1319,4986,11791,2826,9892,11552,120000,5,52,102,87616,355116,525760,1,0,3,0
19-14:17:51,61.49.105.98,3,1239421,7300,851,5,0,298,1010,2018,527,1696,2243,120000,2,86,224,65700,110745,261340,1,0,0,0
19-14:21:38,114.245.171.89,3,1124758,0,785,0,14,14,24,58,15,43,224,258,20,174,393,87616,329289,522880,0,0,0,0
19-14:19:34,124.65.182.206,3,1472947,9485488,1085,6975,15,15,17,30,16,112,293,97020,3,10,30,13632,371268,522944,58,0,28,37
19-14:22:9,111.192.70.217,3,1240395,0,914,0,13,13,35,97,24,64,235,297,20,123,354,81600,288618,522944,0,0,0,0
19-14:22:14,123.121.22.231,3,1001607,285600,739,210,86,65,121,203,77,172,320,403,20,103,336,72256,228245,522944,0,0,1,0
19-14:14:4,202.60.121.81,14,1281304,4198328,880,2884,458,320,796,1224,1008,2018,2334,7690,5,10,69,65536,256504,262144,35,1,5,31
19-14:16:5,202.60.121.81,24,1187312,4020012,816,2760,405,62,732,1356,1060,1934,2449,4197,5,9,44,63632,64223,64240,22,0,4,20
19-14:25:24,123.127.45.6,3,1083554,363120,799,267,0,183,2079,10880,3775,16235,8774,38374,5,23,166,81600,463070,522944,3,0,3,2
19-14:25:19,202.60.124.148,3,1115643,888080,822,653,76,73,190,2110,183,1597,981,120000,6,45,100,81664,236423,263936,4,0,4,0
19-14:24:7,202.60.121.81,24,1060754,5073794,731,3486,270,21,404,1302,481,2466,1473,4567,5,11,73,65536,254248,262144,15,0,5,11
19-14:28:59,114.242.249.172,3,1114274,1400,797,1,11,11,12,13,9,22,211,213,20,129,250,2048,115157,394496,0,0,0,0
19-14:25:22,202.60.121.81,24,1483488,6737981,1019,4649,320,21,235,1260,310,2555,1164,7228,5,9,31,65536,256809,262144,34,0,17,24
19-14:27:23,202.60.121.81,24,1227971,5321185,844,3657,239,25,100,791,349,2626,1035,17295,3,12,64,65536,255337,262144,31,0,16,20
19-14:30:55,114.245.66.2,3,1319732,1360,973,1,18,18,70,145,30,259,290,404,20,159,244,81664,211939,263936,0,0,0,0
19-14:30:55,114.245.66.2,3,1319726,16320,973,12,17,17,50,148,25,237,258,385,20,58,119,81664,239750,263936,0,0,2,0
19-14:31:3,124.65.51.162,3,1168618,796892,861,589,15,14,16,30,8,82,216,230,6,11,38,81600,405187,522944,4,0,9,0
19-14:32:11,114.246.1.73,3,1171035,0,863,0,21,21,132,416,112,382,364,809,20,140,362,81600,283274,522944,0,0,0,0
19-14:33:15,61.49.105.98,7,1039525,795700,714,545,0,848,8371,21287,12247,38332,35959,120000,5,35,68,0,60621,64240,7,2,3,2
19-14:37:11,125.34.156.112,3,1050379,0,775,0,148,19,100,168,172,595,577,743,20,155,416,81600,302363,522944,0,0,0,0
19-14:37:11,125.34.156.112,3,1050372,0,774,0,148,36,110,215,179,595,586,743,20,168,417,81600,315053,522944,0,0,0,0
19-14:37:51,111.193.248.134,3,1182431,0,871,0,21,18,40,104,33,147,239,304,20,138,373,13696,293833,991232,0,0,0,0
19-14:37:58,123.113.107.215,3,1462168,252960,1076,186,17,17,55,144,17,78,255,344,20,125,301,13632,267953,628352,0,0,2,0
19-14:35:54,123.114.50.99,127,1077979,1735360,795,1276,16,16,1876,10630,649,2465,3024,120000,6,106,400,81600,242240,522944,1,0,1,0
19-14:33:3,61.49.105.98,17,1438675,1341412,988,925,0,770,5924,23026,4454,40744,19152,120000,5,47,67,59860,64240,64240,7,3,3,2
19-14:39:2,61.148.202.234,3,1492902,1966226,1246,1639,19,14,18,43,15,77,217,243,6,10,133,81600,498536,522944,2,0,6,0
19-14:39:2,61.148.202.234,3,1492896,2023941,1246,1687,13,13,17,44,15,64,217,244,6,8,122,81600,498300,522944,2,0,6,0
19-14:41:9,111.200.151.116,3,1319726,16320,972,12,25,25,75,229,44,113,275,429,20,117,208,81600,450104,1048576,0,0,1,0
19-14:44:31,123.118.182.54,3,1303781,212160,962,156,12,12,137,474,47,184,336,674,20,159,309,81600,365760,941120,0,0,1,0
19-14:45:7,123.127.45.6,127,1110203,568480,818,418,32,32,236,576,95,320,477,824,20,98,345,81600,256544,522944,0,0,1,0
19-14:45:18,123.112.164.197,3,1096603,57120,808,42,12,12,28,59,11,30,228,259,20,108,226,81664,197485,263936,0,0,2,0
19-14:41:57,61.149.183.86,19,1177639,3324863,809,2295,18,18,477,2580,677,5031,2161,7611,1,10,37,16384,255842,262144,64,0,11,58
19-14:48:29,114.250.222.104,3,1297515,2720,956,2,18,18,44,106,17,168,243,306,20,138,195,81664,171724,198656,0,0,0,0
19-14:50:0,61.50.131.113,3,1443932,57120,1063,42,140,23,112,342,138,560,520,700,20,144,273,81600,394438,887424,0,0,1,0
19-14:50:43,123.127.45.6,3,1114674,307360,823,226,13,13,207,536,144,586,623,1153,20,90,434,81600,231449,522944,0,0,1,0
19-14:50:43,123.127.45.6,3,1071947,306000,789,225,13,13,218,534,99,618,640,1144,20,101,424,81600,241689,522944,0,0,1,0
19-14:52:39,123.127.45.6,3,1153723,121040,850,89,104,104,1725,10872,842,3143,2906,14015,20,120,381,81600,280853,522944,0,0,1,0
19-14:53:33,123.114.50.230,3,1062427,126480,782,93,17,17,1781,6279,1982,6851,5206,11921,16,29,46,81600,434864,522944,2,1,3,0
19-14:54:45,114.245.202.101,17,1322019,140400,1018,108,20,20,36,78,18,73,236,278,6,32,39,81600,452407,522944,23,0,3,0
19-14:54:47,111.196.17.165,3,1047275,443360,772,326,12,12,50,7182,22,5708,249,15790,5,108,422,81600,241689,522944,1,0,1,1
19-14:53:41,114.242.248.46,3,1012067,275456,725,269,13,13,14,16,9,26,214,120000,2,114,152,1024,81392,180224,1,0,0,0
19-14:53:41,114.242.248.46,3,1340300,70264,960,270,14,13,15,16,10,28,214,120000,2,139,204,256,123264,260608,1,0,0,0
19-14:55:47,123.120.46.128,3,1329233,0,980,0,15,15,56,113,20,173,260,324,20,176,340,81600,346824,522944,0,0,0,0
19-14:56:13,111.204.85.2,12,1017223,524806,698,362,47,20,57,273,57,405,320,629,6,12,30,87616,238174,397120,4,0,5,0
19-14:54:18,124.65.150.10,3,1345278,5647280,992,4159,12,12,16,43,24,160,373,8295,5,13,63,81664,450104,523008,61,0,22,39
19-14:57:19,114.248.115.170,3,1319726,39440,971,29,20,20,558,2287,107,890,1029,3474,20,117,499,13696,335396,1047296,0,0,1,0
19-14:57:27,123.114.64.43,3,1135695,5520,823,4,18,18,23,30,9,36,223,230,8,17,30,15982,15992,16432,2,0,3,0
19-14:56:28,114.242.13.196,3,1480697,1058386,1021,729,0,548,628,658,37,1270,1004,1908,5,11,30,73312,128312,129940,15,0,16,3
19-14:58:7,123.127.45.6,3,1416402,516800,1044,380,34,32,303,794,60,302,551,1101,20,114,326,81600,293211,555584,0,0,1,0
19-14:54:44,61.50.217.230,3,1244635,916640,918,674,17,17,3021,7337,2788,14112,9733,120000,5,24,52,81600,455539,522944,6,2,5,3
19-14:59:12,123.123.149.30,3,1169675,32640,862,24,17,17,986,7908,1159,7850,3010,15815,20,125,381,61248,271797,522944,0,0,1,0
19-14:59:30,114.253.245.86,3,1319732,38080,972,28,14,14,83,282,42,147,283,482,20,177,433,81600,320109,522944,0,0,1,0
19-14:59:0,61.149.215.142,6,1193554,175440,881,129,48,48,1955,7324,1789,11651,5527,48771,5,78,122,81600,461760,712640,2,0,2,1
19-15:00:31,123.123.222.66,3,1266235,92480,933,68,25,25,579,4233,602,6309,2211,10542,11,22,35,81600,459028,522944,10,1,13,0
19-15:00:37,123.123.222.66,3,1326671,138720,977,102,68,68,916,4626,852,5716,3331,10342,18,42,118,81600,392458,522944,3,0,5,0
19-14:58:31,202.60.127.173,3,1085958,6631244,746,4544,55,55,63,78,28,131,591,1957,5,9,30,129410,129926,129940,143,1,56,87
19-14:58:26,202.60.127.173,3,1449781,7816596,995,5355,59,57,63,72,27,118,523,1345,5,8,30,129410,129930,129940,175,0,73,104
19-15:02:38,123.121.79.27,3,1319726,228480,973,168,30,29,141,170,21,170,341,370,17,42,96,81664,239454,263936,1,0,2,0
19-15:02:38,123.121.79.27,3,1319732,104720,973,77,57,57,123,170,29,114,323,370,20,30,67,81664,239862,263936,1,0,3,0
19-15:02:57,114.245.243.22,3,1319726,5440,971,4,12,12,46,168,36,140,245,368,20,95,482,13632,205184,587520,0,0,1,0
19-15:02:57,114.245.243.22,3,1319732,92480,972,68,13,13,63,251,42,189,263,451,20,168,393,13632,242432,522944,0,0,1,0
19-15:06:10,114.245.247.134,3,1102043,186320,812,137,76,76,650,2200,296,1393,1567,3670,20,86,172,81600,315611,584832,0,0,2,0
19-15:07:28,111.192.133.229,7,1049758,119007,731,84,43,43,72,202,77,406,318,608,6,20,30,65696,178323,262080,9,0,9,0
19-15:05:26,114.253.6.37,3,1311876,451768,968,346,0,475,3205,18529,2828,25955,12253,120000,6,36,120,81600,426546,550144,3,1,2,0
19-15:10:21,114.244.112.18,3,1191287,0,877,0,13,13,27,47,19,56,227,247,20,147,244,81664,206144,263936,0,0,0,0
19-15:10:42,114.243.94.5,127,1319732,500480,973,368,0,220,371,596,149,528,803,1042,20,115,289,81600,310153,533824,0,0,1,0
19-15:10:42,114.243.94.5,94,1319726,186587,972,138,0,160,332,579,136,624,707,1104,11,55,92,81600,407868,593664,0,0,2,0
19-15:11:26,111.192.203.83,3,1060072,388960,782,286,28,28,300,2976,538,7983,1747,15504,5,28,46,81600,568170,764352,6,2,3,2
19-15:11:26,111.192.203.83,59,1316715,580720,971,427,28,26,221,1633,238,2546,1050,17545,5,42,93,81600,605405,949312,8,1,2,5
19-15:15:47,111.201.205.71,3,1492902,44880,1098,33,12,12,34,69,22,88,234,269,20,94,147,13632,350084,522944,1,0,1,0
19-15:15:47,111.201.205.71,3,1492896,27200,1098,20,11,11,29,58,13,82,229,258,20,65,102,13632,391271,522944,1,0,2,0
19-15:16:11,114.247.10.143,3,1310592,0,1009,0,103,103,173,247,81,206,376,450,20,106,130,0,48681,118336,0,0,0,0
19-15:17:2,114.246.166.146,3,1446324,6800,1066,5,25,25,185,405,65,154,385,605,20,149,343,81600,264210,522944,1,0,2,0
19-15:17:32,123.112.255.9,3,1492902,87040,1101,64,172,98,547,3216,669,6026,3111,9467,5,75,181,81600,472886,1048576,1,0,2,1
19-15:17:32,123.112.255.9,3,1492896,165920,1100,122,169,19,140,665,209,2357,907,3022,6,50,75,81600,619560,1048576,1,0,3,0
19-15:19:14,111.193.4.20,3,1239964,14208,914,11,12,12,22,34,16,49,222,234,20,43,50,81600,463197,524736,0,0,2,0
19-15:19:14,111.193.4.20,3,1207947,23008,889,17,11,11,20,32,12,48,220,232,20,39,49,81600,456517,524992,0,0,3,0
19-15:19:22,111.195.22.237,8,1048787,1138320,774,837,0,14,58,403,122,772,561,1692,5,13,94,81664,190830,237824,8,0,7,2
19-15:20:33,123.118.248.236,3,1156473,82960,853,61,19,18,32,74,27,82,232,274,20,140,242,81664,210858,262400,0,0,1,0
19-15:20:33,123.118.248.236,3,1156466,92480,852,68,20,18,38,73,18,42,237,273,20,143,243,81664,212565,263936,0,0,1,0
19-15:20:49,111.195.96.221,8,1356756,787440,1001,579,13,13,134,331,104,570,465,120000,14,19,60,81600,391506,522944,10,0,10,0
19-15:22:59,114.255.183.40,3,1470807,0,1008,0,16,14,15,16,9,32,214,216,20,106,324,14720,116526,405888,0,0,0,0
19-15:22:0,111.205.213.3,3,1002511,352966,689,269,10,10,2687,5794,4203,11151,9415,20346,5,21,36,129940,129940,129940,4,0,5,3
19-15:24:43,111.194.222.149,3,1172964,141440,865,104,44,44,743,3384,64,1833,1451,5664,20,147,436,81600,291370,522944,1,0,1,0
19-15:25:34,114.245.184.214,3,1436839,161840,1059,119,28,28,123,182,33,95,323,382,20,70,155,81664,177939,198656,1,0,3,0
19-15:25:50,111.193.103.133,3,1133323,0,835,0,14,14,146,699,66,447,420,1204,20,123,418,81600,315346,522944,0,0,0,0
19-15:25:45,123.114.62.140,3,1319732,88152,1017,69,137,52,143,208,66,274,371,663,5,52,80,81600,373710,538240,2,0,4,1
19-15:27:54,114.250.206.220,3,1083228,0,797,0,16,16,66,251,19,402,310,653,20,129,335,13696,354336,1047296,0,0,0,0
19-15:28:47,202.108.247.3,110,1213423,80600,934,62,18,18,186,731,137,573,558,1303,20,71,191,81600,376890,522944,1,0,3,0
19-15:29:40,114.242.249.103,3,1436839,0,1059,0,14,14,15,16,12,28,215,216,20,175,321,127232,221900,534016,0,0,0,0
19-15:29:34,61.148.97.118,59,1078222,1319683,796,971,16,16,26,94,21,144,225,333,5,15,94,81600,456178,522944,5,1,5,1
19-15:29:34,61.148.97.118,3,1078215,1446332,795,1064,18,18,30,115,37,328,251,443,6,11,136,81600,480452,522944,1,0,3,0
19-15:27:12,111.205.213.3,3,1476061,1263726,1013,900,10,10,3422,6531,5699,14546,14271,120000,5,18,46,129940,129940,129940,16,5,9,7
19-15:33:30,114.247.195.153,3,1215264,5428321,1016,4524,11,11,11,13,5,22,214,318,5,8,32,64383,65503,65535,1,0,3,1
19-15:33:55,123.119.2.46,55,1203064,981920,888,722,77,60,771,4390,1020,26938,4150,120000,5,31,66,81600,443970,522944,10,2,4,2
19-15:37:44,61.148.177.165,3,1152187,168640,848,124,32,29,69,101,41,110,268,301,20,38,83,81600,407512,522944,1,0,6,0
19-15:30:58,123.117.131.207,3,1337466,2983840,985,2194,20,20,1070,3503,3059,10523,8294,120000,5,16,87,13632,418698,522944,24,0,17,10
19-15:37:54,114.242.249.249,3,1240604,14288,916,11,14,14,14,16,3,28,214,216,20,37,130,0,16311,147456,0,0,0,0
19-15:40:17,111.194.31.75,126,1093707,762960,805,561,0,166,812,2069,926,1969,3257,4706,9,92,275,81600,350336,556032,0,0,1,0
19-15:39:42,114.242.249.249,3,1070259,28140,797,25,14,14,14,17,4,28,214,217,20,32,134,0,6996,131072,0,0,0,0
19-15:42:11,114.250.143.148,14,1183832,1146480,872,843,14,14,3698,16507,2570,14236,9002,120000,12,105,345,81600,331995,563776,2,0,1,0
19-15:43:40,123.121.126.105,3,1288363,51680,949,38,16,16,53,261,20,136,252,461,20,153,434,81600,285845,522944,0,0,1,0
19-15:43:19,61.48.2.62,127,1089160,1136916,751,783,21,21,1821,4344,240,2746,3183,23221,20,95,376,65728,256736,522880,1,0,1,0
19-15:44:27,182.48.113.11,3,1471680,316820,1008,217,0,256,277,298,46,538,528,825,5,17,47,14720,335744,674560,8,0,19,2
19-15:45:6,111.204.178.162,3,1022396,454772,704,321,14,13,14,15,4,28,213,215,6,13,36,48180,65502,65700,8,0,13,0
19-15:41:23,123.119.4.87,3,1347003,2091348,930,1442,0,408,492,641,173,873,1131,3253,5,9,30,17424,46821,78408,75,0,37,43
19-15:44:55,124.65.116.138,3,1194081,408000,880,300,15,15,25,64,11,49,235,120000,1,23,59,81600,389892,522944,3,0,3,0
19-15:47:17,111.196.190.211,3,1260374,0,927,0,21,20,43,165,30,149,242,365,20,108,373,13632,226688,522944,0,0,0,0
19-15:47:31,114.254.39.209,3,1081467,14960,796,11,135,78,340,1036,185,1057,881,2137,20,81,136,61248,284379,522240,0,0,2,0
19-15:48:56,61.148.223.138,3,1286827,125120,947,92,32,32,6387,45998,2180,12161,9339,86968,20,140,243,81664,197888,263936,2,1,0,0
19-15:50:38,124.65.155.6,3,1292075,613360,952,451,20,20,856,8469,2478,35095,8691,120000,6,25,39,81664,250944,263936,9,3,0,0
19-15:54:27,125.34.1.252,3,1078222,0,795,0,18,18,42,118,29,36,242,318,20,146,386,81600,308426,603840,0,0,0,0
19-15:54:27,125.34.1.252,3,1078215,0,795,0,16,16,44,112,24,53,244,312,20,132,383,81600,315829,727168,0,0,0,0
19-15:55:25,116.213.144.142,54,1314891,480224,942,344,104,104,400,8001,172,35759,868,53518,20,63,154,14656,332707,785024,2,0,2,0
19-15:54:25,125.34.27.234,6,1152915,758880,850,558,0,350,2715,9807,3315,14393,9895,120000,16,49,120,81600,423953,522944,4,1,3,0
19-15:55:33,123.119.4.87,8,1120078,1029524,773,710,0,430,488,667,144,1334,1040,2668,5,9,30,17368,57263,105996,47,0,15,33
19-15:57:52,123.117.167.0,3,1468875,383595,1082,284,20,20,296,404,53,733,555,1088,8,13,37,81600,372925,522944,22,0,27,0
19-15:59:44,114.249.67.131,3,1403911,431120,1035,317,16,16,73,171,25,96,273,371,8,115,360,81600,378680,922816,0,0,2,0
19-16:01:11,202.60.120.204,3,1388964,100,1549,1,49,42,45,134,16,180,254,395,20,79,99,81664,249863,263936,0,0,0,0
19-16:01:11,202.60.120.204,3,1388971,1008,1550,2,48,42,47,57,18,96,246,257,20,106,148,81664,237577,263936,0,0,0,0
19-16:00:52,123.119.4.87,18,1449915,1144176,999,788,0,373,487,628,217,1289,1070,1879,5,10,30,17424,69696,121968,39,1,20,19
19-16:04:8,125.33.52.78,3,1205195,102000,889,75,17,17,1963,14937,736,10192,3774,56539,20,138,243,81664,206144,263936,1,0,1,0
19-16:05:36,111.193.212.100,3,1139066,75790,786,53,0,438,1705,2570,1664,4801,4661,6998,5,47,65,29248,390556,522880,2,0,3,1
19-16:06:25,182.48.113.11,3,1043900,372300,715,255,0,267,279,292,45,570,560,860,5,14,30,14720,250468,551936,6,0,16,5
19-16:06:50,124.65.155.6,3,1169101,0,863,0,16,16,251,760,96,555,582,1331,20,152,244,81664,205120,263936,0,0,0,0
