time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-08:17:57,61.50.241.114,3,235085,0,165,0,27,27,27,28,19,57,227,228,20,35,43,262144,262144,262144,0,0,0,0
19-08:19:50,123.119.8.75,3,233437,0,168,0,37,36,36,37,22,74,236,237,20,42,69,260896,261936,262144,0,0,0,0
19-08:20:43,123.127.38.227,3,234533,9969,176,8,17,17,45,59,44,112,244,259,20,30,56,81600,245832,497792,0,0,1,0
19-08:24:18,124.65.140.126,3,221015,89251,158,64,34,16,21,34,37,137,220,234,6,35,54,36575,65535,65535,0,0,3,0
19-08:27:18,111.193.17.128,3,237472,0,164,0,34,31,33,35,32,68,233,235,20,33,83,5856,30700,116640,0,0,0,0
19-08:26:55,114.254.63.225,3,203275,195840,151,144,116,116,1095,1771,1019,3877,3236,27006,16,22,30,81664,201429,369920,2,1,1,0
19-08:39:48,202.60.121.67,3,232125,1161,162,1,32,32,35,41,23,64,235,241,20,52,65,65024,81536,162048,0,0,0,0
19-08:41:38,114.240.164.21,3,220209,0,160,0,12,12,14,15,11,24,213,215,20,46,62,50948,86762,187308,0,0,0,0
19-08:39:15,61.148.127.62,3,204829,1131230,141,796,27,27,822,1478,1243,3463,25405,120000,5,16,35,65106,65449,65535,9,0,4,5
19-08:39:49,61.148.127.62,3,201923,1025513,139,724,31,31,913,1534,881,5513,5002,34255,5,14,35,65092,65446,65535,9,0,2,6
19-08:39:40,61.148.127.62,3,215053,1225928,148,865,40,40,944,1639,752,5014,4228,18712,5,14,33,65535,65535,65535,6,0,4,2
19-08:39:49,61.148.127.62,3,248644,1178972,171,827,31,31,1176,1994,828,4716,4563,42282,5,15,36,65535,65535,65535,8,0,3,4
19-08:39:49,61.148.127.62,3,203451,2762685,140,1915,31,31,590,1368,1454,3104,6578,32503,5,16,36,65024,65432,65535,19,0,3,15
19-08:44:18,114.246.210.234,3,240335,0,169,0,129,126,146,166,152,258,394,416,20,40,89,249184,262144,262144,0,0,0,0
19-08:40:12,61.148.127.62,3,237004,1429736,163,1002,31,31,895,1479,832,3623,4506,58077,5,15,35,65535,65535,65535,15,0,5,10
19-08:40:9,61.148.127.62,3,207754,1553004,143,1089,31,31,737,1422,1337,4688,3711,120000,5,14,36,65535,65535,65535,7,0,3,4
19-08:39:15,61.148.127.62,3,214249,1971667,149,1385,28,28,580,1286,2055,3073,5706,120000,5,15,34,65535,65535,65535,20,0,4,16
19-08:41:52,61.148.127.62,3,216514,3074798,149,2125,31,31,612,1407,1286,3300,20340,120000,5,15,36,65101,65473,65535,12,0,5,8
19-08:41:41,61.148.127.62,3,217969,1962143,150,1363,31,31,751,1688,1859,3350,5715,120000,5,15,35,65106,65463,65535,20,0,5,14
19-08:52:51,61.148.221.114,3,220209,21900,153,15,42,23,29,42,40,162,228,242,20,29,40,23360,69776,148672,0,0,1,0
19-08:49:14,61.148.127.62,3,222353,1345265,153,939,40,40,796,1751,1440,3406,3943,10909,5,14,34,65535,65535,65535,8,0,5,3
19-08:49:28,61.148.127.62,3,225372,1209176,155,846,40,40,939,1643,1302,3341,3816,15255,5,16,34,65535,65535,65535,9,0,3,6
19-08:48:41,61.148.127.62,3,206355,1497690,142,1043,39,39,1003,1447,1842,4402,6941,80415,5,16,32,65040,65452,65535,16,0,3,13
19-08:53:22,125.34.220.219,3,211275,0,147,0,32,32,34,40,38,64,234,240,20,41,88,14720,52832,161536,0,0,0,0
19-08:49:14,61.148.127.62,3,238421,1443726,164,1007,40,40,1070,1548,1126,3494,6106,31468,5,13,34,65094,65472,65535,13,0,1,11
19-08:55:35,111.197.96.18,3,231028,73307,168,52,25,24,25,26,11,62,225,226,6,21,36,65320,66510,66740,0,0,4,0
19-08:57:51,114.248.41.14,3,206782,19,147,1,28,26,27,28,23,56,227,228,20,32,47,19,54615,65535,0,0,0,0
19-08:58:7,114.245.90.92,3,243074,27200,181,20,0,319,421,462,574,838,1259,1300,20,37,78,81600,111338,245888,0,0,1,0
19-08:59:3,202.106.222.146,3,221015,1460,154,1,15,15,26,30,27,64,225,230,20,29,30,16060,17435,17520,0,0,0,0
19-09:00:5,114.240.9.251,3,223410,29040,156,20,86,49,72,87,73,172,271,287,6,15,32,248248,255884,256960,2,0,5,0
19-09:00:11,114.240.9.251,3,245190,26136,171,18,96,77,101,127,96,192,300,327,14,24,32,256960,256960,256960,1,0,2,0
19-08:55:52,61.148.127.62,3,235501,1770325,162,1230,43,43,1196,2766,2480,5693,12961,120000,5,16,34,65094,65446,65535,18,0,7,10
19-09:02:0,114.243.210.194,3,224535,34871,160,25,24,23,23,25,12,48,223,225,6,17,37,63888,195717,261360,0,0,5,0
19-09:02:41,61.149.181.102,3,219298,2913,166,3,29,29,144,499,161,481,582,1538,6,21,48,14608,127912,195248,1,1,1,0
19-09:06:21,114.248.152.75,3,232125,0,169,0,31,31,31,31,19,62,231,231,20,47,61,57756,94087,262080,0,0,0,0
19-09:09:14,123.114.38.170,3,219979,1360,164,1,24,24,49,107,53,151,250,307,20,43,68,81600,147584,326400,0,0,1,0
19-09:09:42,61.50.219.243,3,232125,20356,162,15,31,31,62,104,70,191,262,304,6,18,32,48200,65676,65700,3,0,2,0
19-09:09:51,125.34.156.218,3,222039,0,161,0,22,22,22,23,16,44,222,223,20,48,61,52992,129493,278272,0,0,0,0
19-09:11:13,123.115.237.246,3,220209,0,160,0,40,40,40,42,28,80,240,242,20,45,61,36776,98840,261220,0,0,0,0
19-09:12:27,118.26.0.130,3,226743,56940,156,39,128,128,149,291,220,415,485,706,20,30,63,256304,262144,262144,0,0,1,0
19-09:15:20,114.248.32.186,3,205295,1440,144,1,18,17,19,23,19,36,219,223,20,44,66,1791,51346,65535,0,0,0,0
19-09:15:25,114.253.97.159,3,231159,0,171,0,23,23,30,46,53,64,230,246,20,32,87,81600,114261,288320,0,0,0,0
19-09:15:24,111.207.235.64,7,235852,132844,165,92,12,12,38,83,49,108,237,283,6,35,54,16476,33532,58400,1,0,2,0
19-09:15:55,124.65.230.114,3,240320,0,168,0,33,23,26,33,37,134,225,233,20,36,47,58952,149354,261340,0,0,0,0
19-09:16:50,124.65.189.134,3,215154,20708,159,16,31,31,44,75,33,68,244,275,20,38,63,66240,66240,66240,0,0,1,0
19-09:17:6,123.116.200.81,3,214368,292320,152,203,0,260,265,269,79,536,782,1203,5,11,30,256512,256919,256960,5,0,4,3
19-09:19:4,202.60.127.62,3,212594,115902,150,82,43,43,64,104,149,425,384,529,5,14,30,129320,129940,129940,1,0,2,1
19-09:19:15,123.116.200.81,3,234110,118366,164,83,0,210,232,258,213,420,652,678,20,30,47,256960,256960,256960,0,0,1,0
19-09:19:45,123.117.165.174,3,232125,36423,165,27,22,21,22,24,15,44,222,224,6,25,34,56568,70919,78032,1,0,2,0
19-09:18:48,114.251.121.66,35,245395,620805,180,468,24,24,791,1024,309,2217,2211,3592,5,13,34,66048,66048,66048,6,0,2,3
