time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-15:26:54,123.116.84.85,3,225490,580318,175,447,132,132,2981,6705,3144,9415,8723,120000,6,24,33,87616,190197,337088,4,2,2,0
19-15:30:14,61.148.243.57,3,228555,20400,169,15,48,48,276,579,636,1578,1039,3151,20,44,69,13824,106188,255744,1,0,0,0
19-15:30:9,114.247.83.128,3,226827,1134420,156,777,14,14,53,269,159,1482,1033,8695,5,16,30,5840,46818,128480,10,0,7,3
19-15:32:12,123.118.38.180,3,203083,0,151,0,22,22,26,37,34,44,226,237,20,39,89,81600,109717,225792,0,0,0,0
19-15:31:32,123.122.121.24,3,210450,741488,158,552,0,57212,0,57212,0,85820,0,120000,5,12,75,81664,82176,197120,3,0,1,1
19-15:33:18,114.248.35.144,3,238658,2172992,178,1634,32,20,32,68,90,310,30170,120000,5,15,53,81664,146432,262400,40,0,4,35
19-16:04:10,111.200.147.198,3,237099,0,165,0,16,16,20,29,26,32,220,229,20,37,99,29248,50368,193408,0,0,0,0
19-16:04:28,114.246.4.186,3,236273,530400,176,390,0,924,2021,4622,2439,6186,4982,120000,20,34,61,81600,117888,182272,1,0,1,0
19-16:09:8,123.112.58.196,3,242523,599760,180,441,28,28,1268,4655,2660,9971,4909,120000,8,21,34,81600,245152,451520,3,2,0,0
19-16:23:45,114.243.5.80,3,211800,0,150,0,15,13,14,20,16,30,214,220,20,38,85,14720,52096,175616,0,0,0,0
19-16:27:29,123.123.137.103,3,226404,68000,169,50,26,26,67,186,85,165,267,386,20,38,75,81600,109525,237760,0,0,1,0
19-16:28:49,114.254.39.209,3,219601,0,167,0,20,20,34,122,61,219,234,344,20,36,91,61248,90048,236352,0,0,0,0
19-16:30:35,125.33.54.57,3,211536,734400,148,510,0,258,987,4953,3021,23481,4704,120000,4,15,30,17280,17280,17280,5,0,3,1
19-16:40:23,114.255.218.3,3,213733,0,159,0,12,12,32,78,21,26,232,278,20,57,115,81600,210128,511360,0,0,0,0
19-16:47:43,202.99.43.131,50,217383,162500,168,125,13,13,50,115,145,292,306,398,6,26,40,65000,65178,65535,4,0,2,0
19-16:55:13,123.118.208.131,3,249619,0,186,0,23,23,42,80,40,82,242,280,20,59,129,81600,214240,522944,0,0,0,0
19-17:15:12,111.194.160.54,3,228118,0,170,0,15,15,18,27,31,41,218,227,20,36,94,81600,110442,259520,0,0,0,0
19-17:16:43,111.193.42.214,3,207371,254320,155,187,0,251,779,1108,290,635,1978,52530,5,20,54,81664,117913,183552,2,0,1,1
19-17:15:22,124.65.99.50,3,235936,663680,176,488,0,305,1662,2973,4331,9014,8637,120000,5,13,32,81664,169443,197120,6,0,3,3
19-17:18:2,111.203.111.1,3,221680,16320,163,12,16,15,17,51,24,37,216,251,6,31,80,13696,46976,269312,0,0,2,0
19-17:19:30,123.126.137.186,3,223483,9584,166,8,13,13,24,49,23,31,224,249,20,32,55,81600,152341,391680,0,0,1,0
19-17:26:12,61.48.38.233,3,217440,0,151,0,15,15,16,22,16,30,216,222,20,38,86,14720,52832,178816,0,0,0,0
19-17:33:30,123.121.52.63,3,201920,1487200,151,1147,13,13,87,329,380,1041,24699,120000,5,16,44,81664,164147,262400,26,0,5,20
19-17:38:51,61.49.175.196,3,220763,688160,164,506,22,22,50,282,66,986,300,120000,9,20,73,81600,111530,369920,2,0,2,0
19-17:55:12,111.201.31.245,3,231312,450752,162,315,0,212,244,297,204,528,813,8929,5,13,38,87616,212144,331968,14,0,10,4
19-18:06:10,123.117.163.168,3,222345,1292320,166,955,55,25,43,74,93,431,243,120000,5,20,56,81600,107712,243200,16,0,2,13
19-18:11:52,111.199.159.93,3,225835,307360,168,226,0,129,330,1659,912,2470,1412,3424,6,30,65,61248,118352,243456,0,0,1,0
19-18:14:44,123.120.210.220,3,241163,675920,179,497,75,72,1081,5563,1459,40566,4705,120000,5,42,72,81600,172736,399872,3,0,1,1
19-18:18:2,114.243.5.80,3,223096,0,158,0,14,13,14,16,14,28,213,216,20,38,89,14720,52096,186880,0,0,0,0
19-18:31:19,123.121.98.123,3,216043,604843,151,421,0,0,0,0,0,0,0,0,5,32,93,87616,89056,254656,2,0,1,0
19-18:35:5,123.115.118.139,3,245209,25920,172,18,25,24,186,654,255,672,543,2931,20,37,96,65728,96149,252480,1,0,0,0
19-18:39:49,114.247.10.143,3,235039,578500,181,445,105,99,135,166,98,210,342,120000,20,49,64,29200,44810,55104,1,0,0,0
19-18:48:18,111.201.219.246,3,207254,1367258,155,1040,17,17,17,9501,34,23864,1057,120000,5,30,43,81600,147024,368320,3,0,2,1
19-18:50:9,61.51.250.190,3,218043,620603,162,458,28,28,383,987,485,1610,1422,120000,5,13,30,81600,192792,359040,4,0,4,1
19-18:54:45,111.200.157.12,3,214304,0,148,0,21,21,24,43,27,57,224,243,20,38,84,14720,53024,176896,0,0,0,0
19-18:59:7,61.51.174.130,3,219227,4080,162,3,19,19,202,463,294,1323,924,1690,11,29,54,81600,235296,408000,1,1,0,0
19-19:08:7,202.96.63.185,3,243694,18530,169,14,10,10,10,10,7,20,210,210,20,39,61,0,48384,65536,0,0,1,0
19-19:10:43,114.249.173.24,3,209073,1650523,156,1222,23,23,23,23,46,46,431,120000,5,22,48,81664,145088,262400,4,0,2,2
19-19:16:12,123.122.212.143,3,216695,594384,162,438,144,144,515,1833,1887,7003,2472,120000,5,22,41,81664,165836,262400,3,0,2,1
19-19:38:59,123.112.181.183,3,221165,554880,166,408,13,13,549,1624,146,1627,1225,120000,20,32,54,81664,120490,197120,1,0,1,0
19-19:45:13,111.194.183.178,9,225053,1630444,168,1208,56,56,5580,13173,2410,30347,21008,120000,5,17,35,61248,176832,288064,6,1,3,1
19-19:53:44,124.64.252.245,3,227860,0,210,0,16,16,20,35,10,32,220,235,20,53,79,81600,251488,522944,0,0,0,0
19-20:08:37,123.116.84.164,3,232881,0,174,0,13,13,25,60,34,70,224,260,20,55,114,81600,214928,522944,0,0,0,0
19-20:07:55,125.34.238.62,3,226203,157760,168,116,0,3024,17040,26510,27855,57382,78902,120000,5,30,59,81600,187696,440640,5,2,1,1
19-20:12:39,114.253.66.176,3,243915,63360,170,44,35,35,338,663,132,643,891,1504,6,21,36,87616,248484,447616,2,1,2,0
19-20:20:43,114.248.60.79,3,219967,341081,164,255,25,25,1037,6309,287,22066,2307,120000,16,25,47,81600,197811,379200,4,2,0,0
19-20:27:25,123.112.17.102,3,200557,182752,141,128,0,86,91,95,36,180,291,439,5,12,32,66240,66780,70560,4,0,3,3
19-20:29:12,114.244.230.230,3,215147,0,159,0,16,16,20,50,41,87,220,250,20,34,68,81600,111530,312832,0,0,0,0
19-20:29:1,111.192.146.133,3,208523,631040,155,464,0,455,533,837,748,2244,1823,120000,17,39,75,81600,116074,350912,3,1,1,0
19-20:32:9,111.196.82.122,3,232030,266768,174,200,21,21,5389,14046,5492,34126,46122,120000,5,19,37,81600,161356,283968,5,2,4,1
19-20:38:20,123.125.250.165,3,223483,656406,166,486,15,15,652,1962,1557,4838,2997,120000,6,19,35,81600,203680,394432,6,0,3,0
19-20:48:59,124.65.211.155,3,234048,361616,174,261,18,15,16,18,9,36,216,218,6,17,33,65512,66280,66364,2,0,6,0
19-21:19:59,114.246.125.75,3,224262,0,166,0,22,22,78,275,172,491,382,787,20,39,89,81600,119701,269312,0,0,0,0
19-21:19:17,114.248.219.216,3,249512,721824,175,505,0,1123,1887,2379,2841,4907,11357,22425,5,17,48,87616,182873,323328,8,0,4,4
19-21:31:18,124.65.235.38,25,247787,31280,183,23,70,70,188,333,192,340,496,673,20,36,51,81600,105408,141440,2,0,1,0
19-21:33:5,114.244.193.251,3,216096,113696,161,89,0,1122,1965,5230,2763,10268,11371,15498,6,15,30,81600,211163,294848,2,1,2,0
19-21:42:33,123.118.63.196,3,227387,163200,168,120,0,622,2317,5420,2117,4720,5857,120000,20,37,58,81664,178240,397312,2,1,0,0
19-21:43:54,124.65.235.38,3,223866,76160,168,56,44,44,126,357,137,398,395,755,20,25,65,81600,106816,224128,0,0,2,0
19-21:44:5,123.112.74.5,3,216379,0,161,0,19,19,20,26,31,38,220,226,20,33,73,81600,108821,296512,0,0,0,0
19-21:44:8,123.112.74.5,3,217835,0,163,0,19,19,20,23,31,41,220,223,20,36,69,81600,149616,312832,0,0,0,0
19-21:52:44,123.115.99.116,3,222443,656640,156,456,27,27,152,4685,327,4332,580,120000,9,38,79,87616,118336,225856,1,0,1,0
19-21:55:8,114.249.24.151,40,224277,2003031,157,1408,0,0,0,0,0,0,0,0,5,8,39,14720,70246,200064,2,0,1,0
19-21:55:1,114.250.251.248,3,233664,691972,163,478,67,61,95,126,312,495,2248,120000,6,21,43,87616,153344,345600,4,0,3,0
19-22:01:25,123.123.125.96,3,249323,53040,185,39,17,17,127,588,141,1092,550,1680,20,38,74,61248,147600,368576,1,0,1,0
19-22:06:13,114.243.5.80,3,221684,0,157,0,13,13,13,17,15,26,213,217,20,37,87,14720,52096,189696,0,0,0,0
19-22:07:4,111.193.244.75,3,234720,210240,163,146,35,35,258,1095,704,2395,1643,24940,5,15,34,14720,188532,420736,3,0,2,1
19-22:28:14,124.64.204.205,3,200788,0,142,0,21,21,24,31,28,42,224,231,20,38,81,14720,52160,164608,0,0,0,0
19-22:38:54,61.148.242.187,3,228875,0,164,0,29,28,33,43,40,58,233,243,20,39,95,87808,118869,262912,0,0,0,0
19-22:39:56,182.18.73.145,3,214170,34650,159,27,108,108,124,175,93,216,337,384,15,29,36,81664,165990,263936,0,0,1,0
19-22:40:46,114.253.235.66,3,202869,192954,144,134,14,13,14,14,11,28,213,214,6,16,30,60984,66792,66792,0,0,2,0
19-22:47:8,123.112.187.217,3,208107,0,154,0,17,17,20,25,24,34,220,225,20,43,91,13632,49648,157760,0,0,0,0
19-22:47:47,114.247.10.128,3,205195,5180,159,4,48,48,53,63,45,110,253,263,20,30,34,0,8665,29632,0,0,0,0
19-22:51:46,61.48.180.252,3,244875,837835,182,618,46,46,46,46,92,92,1100,1864,6,15,34,81664,175360,263936,2,0,1,0
19-22:54:54,124.64.209.14,3,230840,0,172,0,16,16,27,97,55,120,227,297,20,37,95,81600,113152,262208,0,0,0,0
19-22:56:38,114.245.174.22,18,212601,700000,153,500,25,25,1286,5392,3403,12410,11501,82984,5,14,38,87616,139584,204864,6,0,2,4
19-23:00:29,111.196.89.114,3,249323,28560,185,21,19,19,675,1655,375,2522,2081,5592,20,28,42,81600,220341,478720,2,1,0,0
19-23:05:30,114.254.13.10,3,215147,0,159,0,16,16,25,96,24,119,224,296,20,40,113,81600,110634,342720,0,0,0,0
19-23:08:38,123.117.85.241,3,204443,0,152,0,94,22,70,94,154,192,270,294,20,34,83,81600,109717,244800,0,0,0,0
19-23:10:28,111.203.111.1,3,209440,0,154,0,13,13,15,29,17,38,215,229,20,38,87,13696,49696,174080,0,0,0,0
19-23:18:56,114.254.130.55,3,233194,1360,174,1,79,79,94,120,111,158,294,320,20,43,88,81600,146416,286784,1,0,0,0
19-23:18:56,114.254.130.55,3,217867,1360,161,1,96,96,103,125,133,192,303,325,20,35,87,81600,111530,258432,1,0,0,0
19-23:20:47,114.249.102.48,3,244437,51680,182,38,16,16,30,277,40,443,229,720,20,37,88,81600,109525,248640,0,0,1,0
19-23:23:9,123.119.35.107,3,213787,512720,158,377,0,936,1757,3766,4213,8893,6360,120000,20,39,76,81664,119808,258560,1,0,0,0
19-23:26:14,123.117.172.106,3,239360,1802000,176,1325,31,23,32,56,62,183,530,13627,5,14,30,14656,76428,276032,34,0,7,27
19-23:38:27,202.106.16.36,3,209519,49640,144,34,9,9,10,11,11,18,210,315,13,29,30,0,11455,17520,1,0,0,0
19-23:38:59,202.106.16.36,3,209519,42340,144,29,10,10,10,11,10,20,210,315,13,29,30,8760,12803,17520,1,0,0,0
19-23:38:59,202.106.16.36,3,209211,40880,144,28,9,9,9,10,7,18,209,313,13,29,30,1460,12915,17520,1,0,0,0
20-10:10:47,118.26.137.14,3,240538,1202614,241,1204,42,42,42,42,84,84,1485,4131,2,6,30,1000,1004,2000,7,0,1,0
20-10:10:36,118.26.137.14,3,218601,821762,208,801,36,36,36,36,57,72,1866,6043,1,11,30,1000,1360,65160,8,0,1,2
