time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-21:00:9,114.242.249.62,3,524832,0,384,0,24,19,22,26,21,50,222,226,20,114,136,4608,69465,131072,0,0,0,0
19-21:00:11,114.242.249.62,3,524832,0,384,0,23,19,22,23,16,40,221,223,20,107,138,37824,97972,131072,0,0,0,0
19-21:00:13,114.242.249.62,3,524832,0,384,0,23,19,20,23,13,38,220,223,20,109,130,3648,70621,131072,0,0,0,0
19-21:00:14,114.242.249.62,3,524832,0,384,0,23,19,21,23,16,38,220,223,20,110,131,3648,65676,131072,0,0,0,0
19-21:00:22,114.242.249.62,3,524832,0,384,0,22,19,21,23,18,38,221,223,20,94,144,5120,92264,156160,0,0,0,0
19-21:00:16,114.242.249.62,3,524832,2740,385,2,23,20,22,24,14,40,221,224,20,114,132,2048,52661,131072,0,0,0,0
19-21:00:19,114.242.249.62,3,524832,2431,384,2,23,19,20,23,10,36,219,223,20,112,130,2240,50526,131072,0,0,0,0
19-21:00:32,114.242.249.62,3,524832,7897,384,6,22,20,21,23,10,40,221,223,20,115,130,1536,37656,131072,0,0,0,0
19-21:00:41,114.242.249.62,3,524832,2431,384,2,22,18,20,22,12,38,220,222,20,112,132,2176,56000,133760,0,0,0,0
19-21:00:48,114.242.249.62,3,524832,3787,384,3,22,18,20,22,13,38,220,222,20,106,130,2240,58673,131072,0,0,0,0
19-21:00:57,114.113.127.135,3,525035,170075,388,127,30,29,33,39,24,120,233,239,6,15,30,81600,252636,459712,1,0,5,0
19-21:00:52,114.242.249.62,3,524832,0,385,0,22,19,21,22,15,38,220,222,20,105,140,16000,105164,131072,0,0,0,0
19-21:00:53,114.242.249.62,3,524832,1047,384,1,21,20,22,24,14,40,221,224,20,113,138,7232,65810,131072,0,0,0,0
19-21:00:55,114.242.249.62,3,524832,0,384,0,21,20,21,23,11,40,221,223,20,110,133,4992,71364,132800,0,0,0,0
19-21:00:59,114.242.249.62,3,524832,2417,384,2,21,20,21,23,15,40,221,223,20,95,161,2240,93056,231808,0,0,0,0
19-21:01:1,114.242.249.62,3,524832,0,384,0,21,19,22,24,20,40,222,224,20,106,128,4992,74797,131072,0,0,0,0
19-21:01:2,114.242.249.62,3,524832,4110,384,3,22,20,21,24,11,42,221,224,20,116,130,1344,41480,131072,0,0,0,0
19-21:01:10,114.242.249.62,3,524832,0,384,0,22,18,21,24,20,45,221,224,20,119,138,3648,56984,131072,0,0,0,0
19-21:01:16,114.242.249.62,3,524832,0,384,0,21,20,21,24,14,40,221,224,20,112,136,4672,76105,131072,0,0,0,0
19-21:01:23,114.242.249.62,3,524832,7897,385,6,21,20,22,25,13,42,222,225,20,101,132,0,32320,131072,0,0,0,0
