time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-00:11:29,114.253.115.60,12,5327102,102000,3920,75,29,20,100,1699,164,5291,611,120000,2,44,52,81600,599267,666432,4,0,3,0
19-00:13:53,123.113.181.222,3,5031909,176800,3703,130,8,8,46,269,35,346,271,601,20,112,239,16256,667488,1048576,0,0,5,0
19-00:14:19,123.119.96.160,3,5279346,14960,3882,11,7,7,70,147,28,191,269,347,20,274,433,7616,286412,525696,0,0,1,0
19-00:15:50,114.244.79.74,3,5267782,121040,3876,89,7,6,19,50,8,69,219,250,20,93,185,81664,192801,198656,1,0,4,0
19-00:15:49,125.33.50.62,3,5181475,165528,3811,122,4,4,255,628,58,506,535,1033,20,240,438,81600,690172,1048576,1,0,2,0
19-00:15:59,123.115.63.244,3,5327094,89595,3919,66,8,8,50,315,18,521,304,890,20,138,213,81600,484071,522944,0,0,3,0
19-00:15:59,123.115.63.244,3,5327102,131920,3919,97,8,8,46,314,35,556,291,879,20,124,249,81600,473939,522944,0,0,3,0
19-00:16:22,123.113.67.19,3,5499813,617440,4045,454,11,11,87,349,49,345,315,694,20,212,399,81600,771168,1048576,0,0,3,0
19-00:16:22,123.117.65.66,3,5135543,727600,3780,535,18,18,350,464,36,196,549,664,20,123,287,81600,677032,829632,0,0,4,0
19-00:16:22,123.117.65.66,3,5135535,549440,3777,404,24,24,228,455,30,377,448,820,16,65,154,81600,495405,522944,0,0,2,0
19-00:16:52,114.241.175.160,3,5728488,227120,4215,167,6,6,22,34,7,31,222,234,20,122,221,81664,250726,263936,0,0,4,0
19-00:17:13,123.112.135.81,3,5728488,145520,4217,107,6,6,45,111,18,75,245,311,20,208,434,61248,546256,723072,0,0,2,0
19-00:14:21,123.114.250.46,38,5702460,2598400,4074,1856,0,101,912,7936,634,7065,2245,15001,5,39,234,16800,253429,261800,17,6,23,2
19-00:14:21,123.114.250.46,22,5702337,2870000,4074,2050,0,119,819,7235,580,5193,1979,12428,5,29,235,16800,254770,261800,15,1,36,2
19-00:18:38,114.254.44.124,3,5031909,495387,3704,366,5,5,52,132,20,138,251,332,20,155,357,72192,636509,843200,0,0,5,0
19-00:18:38,114.254.44.124,3,5031901,131920,3702,97,7,6,40,126,28,174,239,326,20,83,138,81600,493620,606592,0,0,4,0
19-00:20:42,118.194.241.3,3,5461631,91120,4016,67,9,9,252,1318,97,939,521,2317,20,76,260,13632,467553,522944,0,0,2,0
19-00:19:8,114.243.220.176,3,5728488,103360,4213,76,109,68,140,651,85,1109,410,120000,2,50,152,14720,955942,1047168,2,0,14,0
19-00:21:26,111.197.133.117,3,5569467,159120,4096,117,8,8,729,1920,188,2505,1920,4453,20,297,435,81600,617629,1044480,0,0,1,0
19-00:22:56,114.252.0.107,127,5554495,197200,4087,145,49,43,123,544,51,898,441,1442,5,51,221,81600,538137,590272,6,0,9,2
19-00:22:56,114.252.0.107,3,5554487,156400,4088,115,51,44,124,556,77,678,410,1107,5,45,156,81600,564174,612032,5,0,8,1
19-00:23:6,61.49.237.95,3,5031901,89760,3702,66,12,12,46,83,12,84,246,283,20,115,195,81664,191175,198656,0,0,3,0
19-00:23:6,61.49.237.95,3,5031909,123760,3703,91,4,4,35,66,12,85,235,266,15,75,194,81664,192595,197120,0,0,4,0
19-00:23:4,61.50.181.56,3,5554495,8160,4088,6,11,11,331,1426,137,849,699,1750,20,200,421,81600,550861,715392,1,0,3,0
19-00:22:54,114.252.9.190,3,5645077,652320,3921,453,40,39,303,1904,324,3903,1334,5807,2,59,210,14656,1363115,1572864,5,0,10,1
19-00:23:23,114.242.250.38,3,5267782,4075,3876,3,6,5,6,7,5,12,205,207,20,160,195,2176,68604,225536,0,0,0,0
19-00:24:30,111.192.145.196,3,5031909,333481,3703,246,142,26,74,257,54,322,317,579,20,127,255,81600,615816,737152,0,0,4,0
19-00:24:30,111.192.145.196,90,5031901,282880,3701,208,10,10,60,255,39,296,309,663,20,106,212,81600,768010,987392,2,0,3,0
19-00:24:41,114.248.229.21,3,5728488,95200,4213,70,0,43,140,177,25,328,348,492,11,32,94,13632,493409,617472,8,0,13,0
19-00:24:53,111.194.97.127,3,5031909,4445355,3701,3270,8,8,24,370,55,2715,310,3085,6,11,71,13632,509296,522944,7,0,90,0
19-00:24:53,111.194.97.127,5,5031901,4396682,3700,3233,8,8,26,839,61,4895,356,5734,6,11,83,13632,510569,522944,21,0,72,0
19-00:27:35,124.64.167.197,3,5728488,1380960,3980,959,9,8,42,91,11,50,242,291,11,194,646,14720,572589,1047168,0,0,3,0
19-00:27:40,123.123.243.34,3,5264661,84981,3658,61,42,26,43,77,32,92,243,277,6,29,72,66048,260663,262144,2,0,8,0
19-00:28:43,114.248.82.2,53,5554495,696800,4276,536,7,7,48,263,37,273,267,551,6,55,241,0,519329,1048576,102,0,10,0
19-00:28:43,114.248.82.2,50,5554487,656500,4276,505,7,7,42,720,41,1542,300,2262,5,39,249,0,695927,1048576,124,1,9,2
19-00:30:43,123.123.46.119,3,5031909,5440,3703,4,33,18,96,204,27,251,314,451,20,213,243,81664,245114,263936,0,0,0,0
19-00:30:43,123.123.46.119,3,5031901,4080,3703,3,12,12,96,209,22,252,315,454,20,211,244,81664,245329,263936,0,0,0,0
19-00:31:10,123.116.158.199,3,5031901,142800,3702,105,19,13,45,73,32,79,245,273,20,178,221,81600,582466,1025472,0,0,1,0
19-00:31:10,123.116.158.199,3,5031909,43520,3702,32,19,11,28,65,26,79,227,265,20,61,99,41792,588439,1003712,0,0,2,0
19-00:31:33,123.117.90.42,3,5031901,567120,3702,417,51,41,106,241,41,230,315,446,20,121,362,81600,679696,854080,0,0,4,0
19-00:31:33,123.117.90.42,3,5031909,103360,3703,76,51,10,53,188,43,246,258,434,18,34,196,81600,634691,1048576,4,0,13,0
19-00:34:12,114.254.138.162,3,5671622,12240,4172,9,6,6,64,138,25,173,264,338,20,214,244,81664,246342,263936,0,0,0,0
19-00:34:19,111.197.124.169,3,5560382,1337760,3862,929,9,9,179,438,39,324,396,778,20,228,632,14720,627568,1047168,0,0,4,0
19-00:35:1,123.120.11.125,3,5031909,444720,3703,327,6,6,136,393,75,410,442,716,20,151,351,81600,732268,1048576,0,0,4,0
19-00:35:43,111.194.152.214,3,5728488,0,3947,0,7,7,55,81,7,15,255,281,20,303,407,29248,409420,522880,0,0,0,0
19-00:36:43,111.205.230.218,3,5076171,216240,3735,159,13,13,93,479,59,292,306,719,6,66,380,1536,677077,1048576,5,0,17,0
19-00:36:43,111.205.230.218,3,5076163,189584,3736,140,14,14,45,450,53,812,280,1111,6,19,83,0,709168,1048576,20,0,39,0
19-00:37:5,114.249.247.141,3,5259715,840808,3869,619,13,13,258,1243,261,2157,834,3403,5,42,226,81600,597836,927552,3,0,11,2
19-00:38:26,123.120.60.180,3,5181483,1360,3814,1,5,5,96,242,44,210,304,573,20,265,451,1088,595417,1048576,0,0,1,0
19-00:38:18,114.252.228.3,3,5259722,16209,3870,12,2248,149,1735,3202,1460,8993,6177,11241,20,311,433,81600,443584,522944,0,0,0,0
19-00:38:18,114.252.228.3,3,5259715,17680,3870,13,2248,224,1665,3216,1389,8993,5998,11241,20,314,436,81600,442593,522944,0,0,0,0
19-00:38:59,114.250.248.254,3,5031901,512720,3702,377,8,8,49,114,32,155,249,314,20,161,283,81600,550281,682752,0,0,4,0
19-00:38:59,114.250.248.254,3,5031909,337280,3703,248,8,8,40,126,37,118,240,326,20,99,261,81600,660951,775232,0,0,3,0
19-00:39:43,114.252.228.3,3,5327102,15318,3920,12,7,7,1347,3156,477,4263,3534,7470,20,321,435,81600,450812,522944,0,0,0,0
19-00:39:43,114.252.228.3,3,5327094,15659,3920,12,13,13,1268,3162,442,4225,3230,7431,20,313,433,81600,434712,522944,0,0,0,0
19-00:40:27,123.123.241.60,3,5327102,132384,3920,99,12,12,22,51,17,84,222,251,10,30,52,81600,516270,549440,0,0,11,0
19-00:40:27,123.123.241.60,3,5327094,147526,3918,110,11,8,16,39,16,74,215,239,7,21,50,81600,507184,522944,9,0,27,0
19-00:40:46,123.123.241.60,3,5031901,189307,3701,140,18,8,13,31,11,70,212,231,6,21,35,81600,505854,522944,6,0,29,0
19-00:40:46,123.123.241.60,3,5031909,117088,3703,88,18,14,19,35,13,75,218,235,10,27,63,81600,505147,538560,3,0,18,0
19-00:38:17,123.114.91.197,42,5644994,737120,4153,542,119,95,773,3384,930,16291,3166,29512,5,29,59,81600,851570,992832,22,1,22,4
19-00:41:45,61.49.83.19,3,5645077,0,3999,0,9,9,127,520,30,387,390,1012,20,380,789,14720,590506,1047168,0,0,0,0
19-00:41:13,114.248.232.135,103,5259722,901680,3870,663,335,44,323,2141,191,3481,1054,4861,5,61,139,81600,592392,696320,6,0,7,1
19-00:41:54,114.252.228.3,3,5031909,4713,3703,4,1561,90,898,1654,638,3809,2968,5242,20,297,433,81600,447292,522944,0,0,0,0
19-00:42:6,114.253.21.148,3,5327102,19040,3920,14,36,26,69,167,33,110,268,367,20,74,157,81600,475033,522944,0,0,3,0
19-00:42:5,114.253.21.148,3,5327094,17680,3919,13,33,17,56,166,25,110,255,366,15,44,81,81600,502626,522944,0,0,6,0
19-00:42:20,114.240.123.196,3,5327094,699040,3923,514,5,5,63,165,48,169,263,365,20,150,433,0,223060,525696,1,0,3,0
19-00:42:20,114.240.123.196,3,5327102,607920,3920,447,9,9,65,155,36,171,264,355,20,172,394,0,294481,525696,0,0,2,0
19-00:44:23,125.34.191.8,3,5259715,545360,3871,401,6,6,53,133,30,112,253,333,20,191,434,81600,558080,1039040,1,0,4,0
19-00:44:23,125.34.191.8,3,5259722,66704,3870,50,42,10,29,91,37,149,229,291,17,57,209,81600,580009,1048576,0,0,4,0
19-00:47:23,61.51.84.219,3,5658470,111548,4009,79,69,8,50,144,26,279,261,348,20,88,119,14720,923232,1047168,0,0,3,0
19-00:47:23,123.118.195.3,3,5215158,1540880,3837,1133,66,15,102,338,67,450,388,788,6,258,656,13632,742456,1548672,0,0,5,0
19-00:48:55,114.248.3.179,3,5607419,0,4125,0,7,7,255,538,95,571,651,1205,20,269,434,61248,428018,522944,0,0,0,0
19-00:49:25,123.116.152.26,3,5757183,346800,4237,255,10,9,113,199,21,134,319,406,20,216,437,81600,681304,1048576,1,0,4,0
19-00:49:25,123.116.152.26,3,5757176,544727,4236,401,12,12,153,805,74,1113,444,2847,5,195,382,81600,753274,1048576,1,0,2,1
19-00:49:50,111.201.37.168,3,5279346,23120,3884,17,12,12,63,251,30,506,334,803,6,178,243,81664,251440,263936,1,1,0,0
19-00:49:53,111.197.230.15,3,5554487,919607,4085,677,8,8,16,78,11,131,215,278,6,26,132,13632,498286,522944,7,0,20,0
19-00:50:28,111.201.154.28,3,5031901,0,3702,0,79,15,55,190,49,295,272,393,20,143,264,81600,632960,1048576,0,0,0,0
19-00:50:28,202.60.122.223,3,5031901,6800,3701,5,37,37,41,59,11,74,241,259,20,61,155,81600,700216,758912,1,0,5,0
19-00:50:28,202.60.122.223,3,5031909,10880,3703,8,37,37,44,78,14,111,243,278,14,38,69,81600,496403,522944,4,0,8,0
19-00:53:0,125.34.23.243,3,5645077,629869,3888,434,24,23,133,265,31,184,333,465,20,318,732,14720,614764,1047168,0,0,2,0
19-00:53:30,123.120.60.180,3,5740951,95200,4224,70,260,19,171,715,130,861,557,1117,20,221,345,81600,595810,1048576,1,0,2,0
19-00:53:35,111.193.135.1,3,5031901,334560,3702,246,13,11,197,392,55,225,403,611,19,225,433,81600,598972,1048576,0,0,3,0
19-00:53:35,111.193.135.1,3,5031909,481440,3703,354,13,13,176,385,54,211,379,592,6,181,349,81600,687467,1048576,0,0,3,0
19-00:53:53,123.113.11.25,3,5645077,398480,4153,293,6,6,47,90,22,123,246,290,20,235,435,1792,439826,1048576,0,0,3,0
19-00:53:56,111.195.102.137,3,5031901,434411,3702,323,10,10,126,265,113,506,376,771,7,15,30,20288,644119,1048576,36,0,66,0
19-00:52:31,123.123.146.30,3,5031901,0,3704,0,8,8,43,77,33,72,242,120000,2,459,702,3520,361963,1048576,1,0,0,0
19-00:53:56,111.195.102.137,3,5031909,643280,3704,473,27,24,135,253,107,404,381,657,5,16,60,81600,693940,1048576,40,0,64,1
19-00:55:26,123.120.60.180,3,5181475,197200,3811,145,315,20,151,315,107,731,516,1013,20,194,345,81600,767184,1048576,0,0,3,0
19-00:57:34,114.245.170.208,3,5327102,19040,3920,14,15,12,27,46,23,86,226,246,14,55,70,81600,507580,614720,1,0,4,0
19-00:57:34,114.245.170.208,3,5327094,28560,3918,21,15,11,26,45,24,94,225,245,20,47,56,81600,499225,522944,0,0,3,0
19-00:57:44,61.135.194.211,3,5031901,57120,3701,42,10,10,67,825,62,1125,349,1999,5,44,107,30080,713977,1048576,5,0,11,1
19-00:59:53,111.193.119.80,3,5499821,524960,4047,386,4,4,42,106,19,155,241,306,20,166,372,81600,493814,603840,0,0,4,0
19-01:00:12,123.120.150.129,3,5728488,507280,4214,373,7,7,56,193,25,171,256,393,20,59,144,81664,473556,523008,1,0,7,0
19-01:02:6,114.245.27.158,3,5240882,1062160,3857,781,5,5,32,1096,47,1990,301,3086,7,26,91,81600,619702,884032,15,0,34,0
19-01:02:6,114.245.27.158,3,5240875,777920,3856,572,12,12,39,997,52,1902,318,2899,7,32,94,81600,501412,528384,6,0,19,0
19-01:04:19,61.149.135.231,10,5316170,1962720,3694,1363,6,6,18,80,26,253,225,329,6,24,233,82688,1020649,4194240,24,0,28,0
19-01:04:35,114.246.90.25,3,5279626,2267276,3741,1606,4,4,17,43,6,56,217,243,6,15,80,66304,261005,262144,20,0,37,0
19-01:06:33,111.205.230.218,103,5076163,639440,3734,471,9,9,253,658,49,262,470,870,20,148,433,81600,532719,813312,4,0,5,0
19-01:06:33,111.205.230.218,72,5076171,571200,3735,420,9,9,253,563,59,384,527,947,20,176,380,81600,511921,1048576,4,0,5,0
19-01:09:5,111.199.253.232,3,5740951,75268,4225,56,9,9,92,318,27,401,319,754,20,287,437,81664,439040,525824,0,0,3,0
19-01:12:36,123.112.102.58,3,5031901,0,3702,0,58,30,202,457,55,306,437,765,20,317,484,81600,457975,772480,0,0,0,0
19-01:12:36,123.112.102.58,3,5031909,10880,3703,8,59,26,199,454,62,319,430,773,20,290,436,81600,475248,1048576,0,0,1,0
19-01:13:22,111.192.194.183,3,5031901,57120,3701,42,108,33,144,234,57,353,393,461,20,197,284,81600,497438,696320,0,0,2,0
19-01:13:22,111.192.194.183,3,5031909,55760,3703,41,108,39,142,235,58,352,384,469,20,173,269,81600,567302,810560,0,0,2,0
19-01:14:46,114.254.95.201,3,5327094,189040,3919,139,13,13,139,161,21,156,339,361,18,36,83,73984,250452,263936,5,0,8,0
19-01:14:46,114.254.95.201,3,5327102,165920,3922,122,19,19,121,162,30,133,320,362,20,30,62,1024,213628,263936,5,0,7,0
19-01:17:0,125.34.49.176,127,5031909,799680,3703,588,6,6,373,551,27,417,626,958,20,86,240,81600,852938,1048576,3,0,4,0
19-01:17:0,125.34.49.176,127,5031901,456960,3702,336,7,7,379,569,42,324,603,888,5,84,161,81600,672649,805120,3,0,4,1
19-01:17:26,124.64.78.199,3,5279346,120423,3884,89,13,10,38,80,24,128,237,280,20,221,308,81600,452406,522944,0,0,2,0
19-01:18:8,114.243.85.73,127,5031901,607920,3702,447,0,21,368,599,52,223,579,816,20,184,433,81600,628871,1036352,3,0,4,0
19-01:18:59,114.245.179.29,3,5488043,420619,4037,310,38,26,74,210,44,238,377,8518,6,53,84,81600,493255,522944,1,0,8,0
19-01:19:40,123.119.146.185,3,5554495,315520,4087,232,4,4,178,420,117,371,459,860,10,150,295,1920,458350,682752,0,0,3,0
19-01:19:40,123.119.146.185,3,5554487,466480,4086,343,5,5,152,396,132,464,428,809,16,115,289,5120,587101,947264,0,0,3,0
19-01:20:41,123.122.118.119,3,5031909,186601,3703,138,6,6,85,158,75,315,320,555,20,208,304,81600,674970,1048576,0,0,2,0
19-01:20:41,123.122.118.119,3,5031901,263840,3702,194,6,6,84,180,44,318,318,577,20,185,392,2880,426811,666432,0,0,2,0
19-01:23:47,123.120.187.167,3,5215165,1263536,3837,931,28,21,78,248,57,407,306,609,6,70,281,13632,472503,573952,0,0,5,0
19-01:23:47,123.120.187.167,3,5215158,864960,3835,636,7,7,55,228,53,339,274,470,6,31,93,13632,490615,522944,0,0,24,0
19-01:24:57,111.194.65.114,3,5279346,465120,3884,342,6,6,53,127,15,101,253,327,20,268,483,81600,503843,715392,0,0,4,0
19-01:28:1,114.254.135.69,3,5259722,1360,3870,1,59,12,71,173,34,267,291,440,20,210,244,81664,243882,263936,0,0,0,0
19-01:28:55,124.65.244.14,3,5710274,256042,4202,190,9,9,19,39,12,52,219,239,20,36,112,0,865721,1048576,2,0,10,0
19-01:29:2,202.60.124.141,3,5311261,326400,3907,240,88,88,113,176,35,176,312,376,16,43,204,81600,620473,658240,4,0,11,0
19-01:29:36,114.250.66.220,5,5728488,4547147,4213,3344,6,6,11,140,15,398,223,649,5,12,50,81600,509922,522944,24,0,28,2
19-01:29:39,123.116.254.159,127,5740951,1561056,4062,1104,258,14,478,3791,618,9369,3250,13494,5,207,303,87616,433923,525696,2,0,1,1
19-01:29:39,123.116.254.159,127,5740943,1317848,4061,932,258,14,265,2566,102,7273,2357,12864,20,164,278,87616,463434,525696,2,1,2,0
19-01:31:34,114.240.117.22,3,5728488,582080,4215,428,10,10,135,367,57,424,452,849,20,175,434,81664,457940,523008,0,0,3,0
19-01:33:43,123.112.173.204,3,5031901,610640,3702,449,4,4,47,95,17,60,247,295,20,198,390,81600,640275,954752,0,0,4,0
19-01:36:37,123.118.210.7,3,5031901,0,3702,0,61,13,82,141,32,149,282,341,20,274,409,81600,430244,522944,0,0,0,0
19-01:36:37,123.118.210.7,3,5031909,0,3702,0,61,18,86,126,38,147,286,326,20,261,408,81600,419447,533120,0,0,0,0
19-01:37:38,114.244.16.25,3,5279346,1360,3884,1,9,9,256,919,54,464,531,1383,20,212,243,81664,244554,263936,0,0,0,0
19-01:38:1,114.249.225.73,3,5740943,155040,4223,114,57,55,299,359,85,330,506,656,19,26,87,81600,928502,1048576,15,0,28,0
19-01:38:1,114.249.225.73,3,5740951,104809,4224,79,55,55,294,342,77,578,509,915,2,24,41,81600,760039,847296,17,1,22,0
19-01:40:57,114.240.241.171,3,5728488,0,4214,0,9,9,63,132,29,136,262,332,20,317,435,61248,419985,522944,0,0,0,0
19-01:40:58,123.116.52.245,3,5702460,20160,3964,14,0,84,318,493,122,744,636,1131,20,136,228,700,221722,261340,0,0,1,0
19-01:40:59,123.116.52.245,3,5702337,12960,3964,9,0,61,304,494,108,762,594,1194,20,133,228,700,222797,261340,0,0,1,0
19-01:41:38,61.50.181.51,3,5498247,3394124,4046,2496,6,6,8,80,5,45,208,280,6,34,739,81600,876127,935680,9,0,19,0
19-01:41:50,111.197.4.80,3,5267782,0,3876,0,86,17,76,182,44,249,297,402,20,314,434,81600,431484,522944,0,0,0,0
19-01:41:52,111.198.215.43,3,5031909,17680,3703,13,75,8,20,130,20,303,228,378,20,394,409,5632,56727,523008,0,0,0,0
19-01:41:52,111.198.215.43,3,5031901,13600,3702,10,75,8,23,131,25,303,231,378,20,324,335,7680,58863,519680,0,0,0,0
19-01:43:42,111.193.118.45,4,5568800,893802,4097,658,11,11,78,424,45,452,312,876,20,143,344,81600,813064,1048576,0,0,7,0
19-01:44:57,114.242.47.214,3,5011867,1127440,3686,829,7,6,24,170,19,157,226,370,6,54,243,81664,247752,263936,5,0,13,0
19-01:47:16,114.244.74.150,3,5031909,141440,3706,104,7,7,78,198,21,102,278,398,20,327,567,81600,495842,791552,0,0,2,0
19-01:47:16,114.244.74.150,3,5031901,99723,3702,75,4,4,28,194,23,261,234,455,6,53,170,81600,716809,1048576,1,0,2,0
19-01:47:53,114.252.63.63,3,5641546,426863,4150,314,6,6,58,235,24,365,282,600,20,201,369,81600,590221,826880,0,0,5,0
19-01:47:53,114.252.63.63,3,5641554,203173,4151,150,5,5,56,233,24,346,277,612,20,137,285,81600,824237,1033600,0,0,4,0
19-01:51:15,114.245.84.68,3,5740951,187234,4225,138,10,8,216,1649,145,1373,675,3067,6,70,151,81664,495141,523008,0,0,5,0
19-01:56:3,114.255.183.49,3,5480302,687124,3845,476,4,4,5,7,4,14,204,207,20,31,76,128,13995,73088,0,0,0,0
19-01:57:28,125.34.111.119,3,5728488,545360,4213,401,12,11,55,135,20,149,255,335,20,226,434,13632,354548,522944,0,0,5,0
19-01:58:43,123.120.233.8,3,5031901,199920,3701,147,6,6,118,390,20,342,351,645,20,253,434,81600,655676,1044480,0,0,3,0
19-01:58:43,123.120.233.8,3,5031909,17680,3703,13,7,7,112,347,22,285,345,659,20,206,433,81600,578499,843200,1,0,3,0
19-02:00:13,123.118.151.43,3,5031901,290704,3702,215,6,6,78,263,17,253,291,516,20,220,433,0,473925,1048576,0,0,2,0
19-02:00:13,123.118.151.43,3,5031909,294064,3703,217,6,6,44,267,28,270,253,537,20,69,395,0,646050,1048576,1,0,2,0
19-01:59:49,123.118.222.119,127,5115287,1710880,3762,1258,10,10,1570,5543,257,2162,3110,7087,12,167,433,13632,386928,522944,2,0,2,0
19-02:00:35,111.192.116.222,3,5279346,727600,3882,535,8,8,96,224,37,201,327,520,20,259,572,13632,351885,1218560,0,0,2,0
19-02:01:23,123.119.84.228,127,5327102,409360,3919,301,11,11,101,331,98,326,370,648,20,301,574,81600,596043,1048576,1,0,1,0
19-02:01:23,123.119.84.228,127,5327094,576640,3919,424,11,11,101,321,78,365,361,617,20,284,646,72704,534025,1003712,1,0,1,0
19-02:02:7,125.34.164.73,127,5258834,159120,3868,117,174,70,237,666,166,884,765,1714,20,70,119,13632,491840,560320,5,0,5,0
19-02:02:7,125.34.164.73,127,5258841,231200,3868,170,174,30,221,675,153,1139,718,1848,5,68,125,13632,481779,522944,1,0,5,1
19-02:02:25,123.118.207.202,3,5279346,0,3884,0,30,9,47,97,15,121,247,297,20,177,195,81664,189678,198656,0,0,0,0
19-02:02:57,123.112.233.181,31,5259715,170000,3869,125,6,6,44,215,46,392,265,553,20,56,83,81600,503495,573952,2,0,4,0
19-02:03:27,114.249.15.2,3,5031901,198018,3702,146,6,6,27,52,36,87,227,252,15,90,188,81600,717190,856832,0,0,4,0
19-02:03:27,114.249.15.2,3,5031909,155040,3703,114,75,15,31,75,33,152,231,275,19,57,112,81600,489027,522944,0,0,4,0
19-02:01:40,125.34.146.94,3,5279346,500544,3886,369,6,6,97,413,21,261,306,120000,2,183,353,0,556885,1048576,1,0,3,0
19-02:03:44,114.246.126.221,7,5279346,613676,3882,452,3753,1633,8925,24426,3649,15014,18470,29277,6,356,819,13696,601693,1047296,0,0,1,0
19-02:04:38,123.114.160.181,20,5215158,1855040,3836,1364,14,14,704,5840,858,5547,3169,10234,6,125,405,81600,569761,671872,3,0,5,0
19-02:07:24,123.113.113.205,3,5031901,100640,3702,74,34,11,31,90,28,137,230,290,20,55,115,81600,603018,1048576,0,0,4,0
19-02:09:46,123.117.33.232,3,5645077,1360,4152,1,7,7,21,51,11,84,221,251,20,55,62,81664,258836,263936,1,0,1,0
19-02:10:41,123.112.176.76,3,5031901,57120,3702,42,82,43,321,1051,107,691,682,1607,20,150,208,81600,667927,1048576,0,0,2,0
19-02:10:41,123.112.176.76,3,5031909,51680,3703,38,82,73,323,1052,94,688,712,1675,20,151,216,81600,655047,1048576,0,0,2,0
19-02:11:58,123.114.186.83,3,5031901,87040,3701,64,203,19,106,486,102,814,471,1299,20,131,153,81600,509615,677312,0,0,1,0
19-02:11:58,123.114.186.83,3,5031909,191760,3703,141,203,13,101,474,87,814,454,1292,11,129,148,81600,482642,522944,0,0,1,0
19-02:13:48,114.246.102.174,3,5181483,197200,3813,145,9,9,40,81,24,104,239,281,20,44,90,81600,546977,718080,0,0,6,0
