time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-09:53:42,202.60.121.220,3,523753,1516553,361,1041,27,27,32,47,32,144,280,1248,5,9,30,57615,65071,65535,21,0,14,10
19-09:56:36,114.242.122.95,3,522763,3065851,375,2192,39,39,50,91,74,268,518,1912,2,8,30,16268,119159,261800,58,0,28,32
19-10:05:10,123.121.112.236,3,524783,0,368,0,6,6,12,36,10,33,212,236,20,62,182,87808,136000,197120,0,0,0,0
19-10:05:32,61.50.248.5,3,524821,0,361,0,4,3,4,4,6,14,203,204,20,70,137,5888,64435,131072,0,0,0,0
19-10:11:17,114.242.248.239,3,524821,0,377,0,4,4,5,6,5,8,204,206,20,109,136,3648,74722,153088,0,0,0,0
19-10:11:17,114.242.248.239,3,524819,0,379,0,5,4,5,6,7,21,205,206,20,109,139,3648,86320,132544,0,0,0,0
19-10:11:18,114.242.248.239,3,524821,0,377,0,5,4,5,5,7,17,204,205,20,110,142,3648,83712,143744,0,0,0,0
19-10:11:19,114.242.248.239,3,524821,433,378,1,5,4,5,6,5,14,204,206,20,111,146,3648,67488,151744,0,0,0,0
19-10:11:19,114.242.248.239,3,524821,0,378,0,5,4,5,5,5,12,205,205,20,112,142,3648,94970,191616,0,0,0,0
19-10:11:19,114.242.248.239,3,524821,1400,379,1,5,4,5,6,4,10,204,206,20,111,136,2240,83170,131072,0,0,0,0
19-10:11:20,114.242.248.239,3,524819,433,378,1,5,5,5,6,4,10,205,206,20,112,140,3648,69346,137536,0,0,0,0
19-10:11:20,114.242.248.239,3,524819,433,378,1,5,4,5,5,4,8,204,205,20,109,142,3648,71418,140352,0,0,0,0
19-10:11:21,114.242.248.239,3,524821,2561,379,2,5,4,5,5,5,10,205,205,20,106,133,2240,83304,193472,0,0,0,0
19-10:11:21,114.242.248.239,3,524819,2185,379,2,5,4,5,5,4,8,204,205,20,108,133,2240,82277,131072,0,0,0,0
19-10:11:22,114.242.248.239,3,524819,433,378,1,5,4,5,5,4,8,204,205,20,109,136,3648,71317,133824,0,0,0,0
19-10:11:22,114.242.248.239,3,524819,0,377,0,5,4,5,6,5,10,204,206,20,112,141,3648,66653,136768,0,0,0,0
19-10:11:23,114.242.248.239,3,524821,0,378,0,5,4,5,5,4,8,204,205,20,110,160,3648,78512,233728,0,0,0,0
19-10:11:23,114.242.248.239,3,524821,433,378,1,5,4,5,5,4,8,204,205,20,111,132,2240,72781,132672,0,0,0,0
19-10:11:23,114.242.248.239,3,524819,17,377,1,5,5,5,6,4,8,205,206,20,109,136,3648,76928,131072,0,0,0,0
19-10:14:56,114.248.209.58,3,501287,82080,353,57,10,6,8,13,12,20,208,213,20,52,181,260752,262144,262144,0,0,1,0
19-10:15:17,114.248.209.58,3,527207,58077,371,41,4,4,8,17,7,10,208,217,20,64,181,148384,239392,262144,0,0,1,0
19-10:17:35,123.120.47.173,3,531072,50400,372,35,115,79,152,456,178,339,378,795,20,65,154,87616,181216,496512,0,0,1,0
19-10:17:36,123.120.47.173,3,509322,0,357,0,0,287,345,425,278,574,887,999,20,64,187,87616,183376,519616,0,0,0,0
19-10:17:35,123.120.47.173,3,543953,33639,381,26,0,31,107,403,82,778,509,1181,12,26,30,87616,365464,525376,0,0,1,0
19-10:22:52,123.126.124.148,3,509322,0,349,0,7,7,7,7,6,14,207,207,20,54,137,14720,61348,148992,0,0,0,0
19-10:22:52,123.126.124.148,3,508751,0,349,0,6,6,6,6,5,12,206,206,20,55,126,14720,66176,207360,0,0,0,0
19-10:27:33,114.245.206.19,3,524781,25920,368,18,11,11,20,35,12,39,220,235,20,38,48,87616,310072,525376,1,0,2,0
19-10:30:48,114.241.246.23,3,534419,20160,372,14,6,6,27,80,14,106,227,280,20,81,172,29248,122764,378624,0,0,1,0
19-10:31:35,61.148.243.63,3,524813,31728,377,24,0,569,1347,2047,1087,2278,3100,4280,20,29,30,0,20947,26280,0,0,0,0
19-10:34:48,114.247.10.154,3,524821,0,405,0,49,49,271,448,106,303,512,738,20,44,48,14656,38630,42240,0,0,0,0
19-10:36:59,124.65.89.74,25,521873,1146512,386,848,16,15,834,1211,650,2166,2155,120000,5,11,44,81600,273828,468928,9,1,6,2
19-10:48:26,111.198.27.46,3,531449,0,423,0,10,10,41,66,24,40,240,266,20,101,156,55488,154779,377280,0,0,0,0
19-10:54:35,124.65.70.202,3,527507,198396,364,139,0,417,458,475,72,834,922,1302,1,14,39,129004,129940,129940,7,0,7,0
19-11:01:38,123.117.234.208,3,546180,0,405,0,5,5,13,61,11,114,212,261,20,60,188,81600,166064,449280,0,0,0,0
19-11:05:7,114.249.67.209,3,548757,757904,389,536,104,104,3127,16606,5044,22560,8180,120000,20,69,133,81600,232588,454848,1,0,1,0
19-11:06:39,111.192.90.204,3,527100,0,399,0,14,9,12,16,7,28,212,216,20,67,80,260700,261548,262140,0,0,0,0
19-11:09:35,114.252.215.68,3,530832,1284480,372,892,6,5,5,6,4,12,205,206,6,8,30,48960,65809,66240,0,0,1,0
19-11:09:42,114.252.215.68,3,509197,1304576,357,907,4,4,5,6,3,8,205,206,6,8,30,51600,65093,66240,0,0,1,0
19-11:09:57,114.252.215.68,3,522156,1419840,367,986,6,5,5,6,4,24,205,206,6,9,30,23040,60169,66240,0,0,1,0
19-11:10:46,61.135.194.96,3,533107,3295275,371,2303,0,5,6,7,5,12,290,2328,5,10,30,65376,74016,133216,21,0,14,13
19-11:12:51,111.198.203.139,3,514715,0,391,0,5,5,7,12,5,10,207,212,20,48,77,260888,261878,262140,0,0,0,0
19-11:13:7,123.127.220.163,40,522995,3941836,375,2831,48,48,48,48,96,96,7108,14289,5,13,30,63416,64400,64400,39,0,7,5
19-11:19:41,114.246.107.144,3,535871,0,381,0,9,8,11,13,12,35,210,213,20,42,58,0,33518,64952,0,0,0,0
19-11:20:36,125.34.179.79,3,509252,0,377,0,9,9,50,107,97,198,249,307,20,58,111,81600,257305,522944,0,0,0,0
19-11:22:47,61.48.141.120,3,524781,205360,386,151,0,11,39,57,32,156,239,257,6,18,46,13696,248806,465152,4,0,7,0
19-11:25:10,111.202.103.183,3,527490,10220,363,7,4,3,4,4,3,8,203,204,20,52,123,0,44406,146048,0,0,0,0
19-11:26:1,123.112.246.19,3,545195,0,381,0,7,7,20,29,31,51,219,229,20,95,154,0,96739,383168,0,0,0,0
19-11:27:4,61.48.189.139,3,513035,2501582,355,1729,0,5,5,6,5,12,258,694,1,8,30,5856,80452,217152,10,0,8,6
19-11:27:28,61.48.189.139,3,524599,2145936,363,1482,0,5,6,6,4,12,221,309,5,10,30,5856,63174,184128,5,0,5,2
19-11:28:41,114.246.159.42,3,516800,0,380,0,52,35,94,344,64,256,294,600,20,62,214,13696,108313,568576,0,0,0,0
19-11:28:55,114.255.205.16,3,548592,1460,379,1,24,12,19,24,21,48,218,224,20,63,166,65536,142805,267008,0,0,1,0
19-11:35:46,61.148.244.194,3,538185,0,429,0,74,23,44,74,76,149,244,274,20,77,175,75776,368426,1152768,0,0,0,0
19-11:37:56,123.117.200.54,3,524783,276480,368,192,0,2141,2599,3149,810,1624,6625,7397,6,74,175,87616,223696,522816,0,0,1,0
19-11:44:52,114.242.152.4,3,519659,1380,377,1,0,54,274,980,139,1110,796,2090,20,64,185,14720,120652,497664,0,0,0,0
19-11:46:43,111.205.230.37,3,500344,61320,343,42,4,4,4,7,6,18,204,207,20,47,66,0,26782,64256,0,0,0,0
19-11:48:42,125.33.119.199,3,539307,15948,398,12,8,7,39,133,26,119,238,333,18,39,62,81664,229818,263936,0,0,2,0
19-11:50:44,123.122.30.39,3,525338,0,376,0,52,52,259,449,91,269,494,696,20,89,170,87808,354517,591360,0,0,0,0
19-11:51:30,114.244.65.89,3,518923,0,371,0,9,6,7,9,6,16,206,209,20,60,71,64400,64400,64400,0,0,0,0
19-11:53:42,114.253.215.84,3,543339,0,380,0,6,6,41,80,58,160,241,280,20,99,160,1472,125522,369856,0,0,0,0
19-11:53:43,114.253.215.84,3,545803,1440,380,1,88,26,57,88,80,176,257,288,20,97,141,1472,133432,381824,0,0,0,0
19-11:56:29,111.207.162.241,5,539003,613360,398,451,10,10,620,1364,574,1992,1827,120000,5,27,52,81664,205027,263936,4,0,4,1
19-11:59:18,114.248.237.202,3,504084,35300,357,25,7,6,15,25,24,57,215,225,6,13,30,14656,134481,257472,6,0,12,0
19-12:03:15,61.148.243.117,3,524816,18200,376,13,0,793,1148,1522,812,2151,2668,3671,20,29,30,14600,25042,26280,0,0,0,0
19-12:15:16,61.51.214.180,3,536310,36300,371,25,0,114,137,170,72,270,369,440,18,25,34,17424,161586,252648,3,0,5,0
19-12:19:38,111.203.107.32,3,523117,1460,359,1,0,161,447,1017,261,416,856,1523,20,77,163,17520,69454,202940,0,0,0,0
19-12:21:52,61.50.248.5,3,524816,0,361,0,4,3,4,4,4,8,203,204,20,76,135,5888,70570,131072,0,0,0,0
19-12:22:55,111.194.36.101,16,504587,560320,372,412,51,51,677,2363,793,5160,2367,120000,10,22,30,13696,281895,617472,4,1,3,0
19-12:29:35,61.50.142.66,3,519354,863896,362,637,6,6,13,36,51,216,295,5805,5,15,30,17280,17280,17280,11,0,1,9
19-12:36:5,61.148.242.97,3,511959,0,409,0,40,37,42,60,37,80,242,260,20,58,209,75776,152640,526848,0,0,0,0
19-12:38:38,125.33.255.176,3,517753,0,362,0,0,88,178,254,209,412,573,623,20,47,188,87616,165760,522880,0,0,0,0
19-13:02:27,111.198.236.75,3,543938,94917,379,66,39,13,48,100,44,79,248,933,5,46,155,29248,225040,487872,1,0,1,1
19-12:57:17,123.114.97.12,45,524628,1950000,367,1365,0,1750,1794,1827,122,3604,3538,5408,5,9,30,65024,66019,66048,19,0,2,18
19-12:58:20,123.114.97.12,43,520173,1649806,364,1163,0,1728,1791,1835,134,3550,3619,8046,5,11,30,63816,64774,64800,8,0,3,6
19-12:58:40,123.114.97.12,40,536060,1809984,374,1263,0,1705,1788,1929,396,3858,3887,10714,5,9,30,64032,64770,64800,14,0,4,11
19-13:04:59,125.33.211.212,3,536078,0,378,0,8,8,15,28,21,68,215,228,20,78,152,87616,175065,381376,0,0,0,0
19-13:04:59,125.33.211.212,3,541899,0,380,0,13,13,32,58,29,59,232,258,20,89,151,2880,127082,379072,0,0,0,0
19-13:00:19,123.114.97.12,41,542347,1925280,380,1353,0,1728,1785,1834,292,3668,3631,5502,5,9,30,65792,66035,66048,24,0,4,20
19-13:06:51,111.192.115.189,3,523157,80105,381,72,7,7,37,136,46,144,245,416,5,35,55,260736,261609,262144,1,0,1,1
19-13:13:18,61.135.194.217,3,529427,1360,392,1,9,9,302,566,184,562,652,1057,16,25,36,81600,403738,522944,1,1,0,0
19-13:17:2,111.202.101.123,3,507106,0,348,0,3,3,3,3,4,11,203,203,20,52,67,14600,50287,65535,0,0,0,0
19-13:16:59,123.114.97.12,46,503447,1232482,353,869,0,1748,1780,1821,112,3558,3274,6780,5,9,30,64373,64776,64800,3,0,2,2
19-13:22:17,124.65.74.146,3,500748,10191,365,21,0,4,4,5,3,7,204,205,20,31,50,64240,64240,64240,0,0,0,0
19-13:25:32,114.242.250.154,3,527478,2740,388,2,5,5,5,6,4,10,205,206,20,85,130,896,75584,155904,0,0,0,0
19-13:24:37,123.114.97.12,42,544406,1170944,380,820,0,1737,1805,2027,278,3292,3651,6135,5,11,30,65536,66033,66048,7,0,2,6
19-13:29:13,123.114.97.12,42,543083,1157753,381,823,0,1734,1778,1824,144,3572,3231,5365,5,10,30,65792,66032,66048,3,0,4,0
19-13:32:32,114.241.145.129,3,511170,458200,368,329,12,5,7,12,8,33,206,212,6,14,32,63000,65800,65800,3,0,6,0
19-13:35:7,114.241.7.55,3,511883,0,357,0,14,14,18,31,15,53,217,231,20,60,161,87616,181216,403072,0,0,0,0
19-13:36:52,114.240.237.87,3,541619,57600,377,40,0,30,78,468,66,418,278,1000,20,67,224,14656,123801,522880,0,0,1,0
19-13:34:50,114.245.241.113,3,525320,698256,370,482,39,39,71,141,44,78,271,120000,20,57,105,87808,198613,656640,1,0,1,0
19-13:37:13,124.65.252.94,7,508750,11700,393,9,299,28,122,299,514,1421,1268,1720,20,59,138,81664,154880,198656,0,0,2,0
19-13:37:13,124.65.252.94,7,509321,28600,393,22,299,38,144,299,565,1421,1381,1720,20,61,119,81664,154453,198656,0,0,1,0
19-13:37:13,124.65.252.94,83,543952,11700,420,9,299,34,134,299,486,1421,1277,1720,19,55,149,81664,155349,198656,1,0,1,0
19-13:46:45,123.125.125.154,3,512052,0,351,0,4,3,4,5,6,13,203,205,20,53,69,14600,48890,65535,0,0,0,0
19-13:51:27,114.240.237.87,3,502155,7200,349,5,110,38,102,248,139,224,323,464,20,59,181,14656,112729,461376,0,0,1,0
19-13:51:36,114.240.237.87,3,531479,73440,370,51,81,71,114,380,91,168,314,580,20,59,188,14656,113318,493504,0,0,1,0
19-13:51:59,114.240.237.87,3,542999,79200,378,55,95,53,102,244,105,193,302,444,20,64,189,14656,117401,429248,0,0,1,0
19-13:52:5,114.240.237.87,3,531360,61920,369,43,158,76,131,240,147,316,423,496,20,58,194,14656,111564,455552,0,0,1,0
19-13:53:0,111.192.43.133,3,522777,1570353,363,1094,53,45,49,53,21,106,294,837,5,9,30,65160,65160,65160,30,0,25,4
19-13:53:49,114.240.237.87,3,512640,0,356,0,0,17,45,168,28,202,245,370,20,59,183,14656,112729,467200,0,0,0,0
19-13:55:3,114.240.237.87,3,500715,84960,348,59,6,6,36,114,54,135,236,314,20,46,67,14656,186075,522880,0,0,2,0
19-13:55:11,114.240.237.87,3,506880,116640,352,81,58,22,59,131,76,119,259,331,20,61,174,14656,115072,432192,0,0,1,0
19-13:56:19,114.246.124.143,3,537823,0,375,0,6,6,14,24,13,31,213,224,20,78,149,87616,172006,375104,0,0,0,0
19-13:59:3,111.193.54.186,3,530347,27360,370,19,8,8,30,153,35,297,270,456,20,50,77,87616,216000,384256,0,0,2,0
19-14:03:11,124.64.186.50,3,525235,84680,361,58,0,552,658,904,375,1112,1581,1839,20,49,111,14720,152810,442112,0,0,1,0
19-14:06:25,123.123.15.183,3,549406,0,380,0,18,18,252,695,235,648,585,1343,20,105,193,1472,151594,380928,0,0,0,0
19-14:06:25,123.123.15.183,3,534531,0,371,0,0,386,549,953,512,772,1303,1725,20,63,178,87616,184064,380928,0,0,0,0
19-14:07:14,123.118.182.228,3,540459,12960,378,9,9,9,20,33,18,34,220,233,6,90,150,44224,149738,380416,0,0,1,0
19-14:08:40,114.248.244.129,3,532147,53280,373,37,0,318,355,413,168,636,893,1041,20,49,81,372296,372296,372296,0,0,2,0
19-14:09:7,114.248.244.129,3,549426,34560,384,24,0,280,326,387,148,562,812,949,20,44,72,372296,372296,372296,1,0,2,0
19-14:09:20,61.50.248.5,3,524834,0,361,0,4,3,4,4,4,8,204,204,20,75,134,5888,69020,131072,0,0,0,0
19-14:09:28,61.50.248.5,3,524836,0,361,0,4,3,4,4,6,19,204,204,20,75,134,5888,68465,131072,0,0,0,0
19-14:09:34,61.50.248.5,3,524834,0,361,0,4,3,4,4,5,15,203,204,20,80,134,5888,70016,131072,0,0,0,0
19-14:09:43,61.50.248.5,3,524834,0,361,0,4,3,4,4,6,13,203,204,20,76,137,5888,68949,131072,0,0,0,0
19-14:09:52,61.50.248.5,3,524836,0,360,0,4,3,4,4,5,11,204,204,20,78,137,5888,72149,131072,0,0,0,0
19-14:10:6,202.60.121.81,17,523366,1893146,361,1343,777,492,754,1069,1485,2999,3232,5854,5,9,30,63632,64202,64240,3,0,1,3
19-14:12:8,61.148.244.71,12,510075,2322880,376,1708,0,2927,6479,8213,3079,10836,27641,120000,2,14,30,13600,21481,26280,30,2,4,25
19-14:20:14,61.149.183.86,120,526779,1097242,363,762,0,220,340,1041,493,2245,2419,3927,5,8,31,262144,262144,262144,19,0,3,16
19-14:27:10,123.116.122.94,3,546545,1057480,382,737,157,146,167,497,137,2657,940,120000,5,12,36,57600,66240,66240,13,0,11,4
19-14:27:14,123.116.122.94,3,517775,1263264,361,878,0,141,159,217,103,375,647,120000,5,13,36,66240,66240,66240,14,0,9,9
19-14:30:1,111.193.104.184,3,518603,20400,383,15,13,13,181,607,89,376,970,1886,5,37,73,81600,285753,522944,1,0,0,1
19-14:29:20,123.116.115.145,3,517269,1481280,361,1031,0,152,179,257,150,514,954,18360,5,11,30,65696,66212,66240,30,0,24,8
19-14:29:21,123.116.115.145,3,503380,1601312,351,1114,121,121,158,202,114,351,658,21465,5,13,34,64800,66240,66240,42,0,34,9
19-14:41:15,111.201.197.157,3,524001,63192,394,64,0,1344,1944,2945,879,3778,4676,6446,5,53,82,29248,340074,522880,0,0,1,0
19-14:44:44,61.51.143.174,3,545163,0,380,0,11,8,20,30,24,40,219,230,20,100,154,1472,123547,383168,0,0,0,0
19-14:44:44,61.51.143.174,3,541763,0,381,0,6,6,18,32,41,87,217,232,20,96,152,64,109760,379072,0,0,0,0
19-14:46:50,123.121.192.186,3,528559,138432,369,98,45,45,47,59,22,183,246,259,6,15,30,17455,62300,65535,3,0,8,0
19-14:46:51,123.121.192.186,3,545151,189040,381,133,40,39,40,44,12,80,240,244,9,17,36,51135,64960,65535,1,0,5,0
19-14:47:58,125.34.54.96,3,500116,46772,370,35,34,34,471,1522,289,2883,1163,4405,7,25,36,81664,178560,197120,2,1,1,0
19-14:46:9,123.123.92.103,3,514996,591658,361,412,67,67,1174,2514,1029,3482,2824,120000,14,25,30,29248,340891,522880,2,1,0,0
19-14:46:9,123.123.92.103,3,509235,592691,356,413,51,51,1168,2559,809,3471,2714,120000,20,24,31,29248,360396,522880,3,2,0,0
19-14:46:9,123.123.92.103,3,525140,596660,368,418,64,64,1148,2845,1013,3548,2793,120000,20,25,30,29248,349147,522880,2,1,0,0
19-14:52:2,114.241.18.38,3,545993,82857,387,59,0,131,455,1563,1028,4851,2407,6414,5,20,30,16944,16944,16944,1,0,1,1
19-14:50:1,202.60.121.81,3,519184,2910868,359,2026,11,11,609,950,916,2599,3574,16512,5,11,44,65536,248985,262144,30,0,3,25
19-14:57:40,114.254.40.62,3,520858,2882,397,4,12,8,12,32,10,31,212,232,20,57,73,260704,261747,262144,0,0,0,0
19-15:02:16,123.118.115.93,3,538699,39440,399,29,8,8,12,145,9,199,212,345,20,59,162,81600,165264,405312,0,0,1,0
19-15:03:33,123.122.29.154,3,546144,127210,528,231,31,7,29,303,97,738,312,1064,5,25,30,14720,520282,788224,3,2,9,1
19-15:08:51,111.204.173.210,3,505627,63777,351,46,9,8,21,47,14,35,221,247,6,66,129,69480,227399,256960,0,0,2,0
19-15:13:34,111.201.182.107,3,514344,78408,357,54,26,22,36,77,27,92,236,277,20,40,69,87616,280170,514560,0,0,3,0
