time,monitor_ip,reorder,trans_bytes,retrans_bytes,trans_pkts,retrans_pkts,rtt_first,rtt_min,rtt_avg,rtt_max,mdev_avg,mdev_max,rto_avg,rto_max,cwnd_min,cwnd_avg,cwnd_max,wnd_min,wnd_avg,wnd_max,disorder_times,cwr_times,rcvy_times,loss_times
19-20:39:22,61.148.244.51,3,208523,0,155,0,60,60,69,87,85,120,268,287,20,36,86,81600,109717,244800,0,0,0,0
19-21:38:30,111.200.233.132,3,221567,0,166,0,25,23,26,37,26,50,226,237,20,56,113,81664,146432,262400,0,0,0,0
19-22:07:17,202.96.4.182,3,215101,939900,167,723,17,16,20,34,18,51,220,120000,6,14,43,81600,184526,253824,2,0,1,0
19-22:29:35,114.242.248.7,3,241375,0,180,0,17,17,18,20,27,34,218,220,20,36,110,129664,130133,131072,0,0,0,0
19-22:49:9,125.34.220.219,3,223200,0,155,0,27,26,26,60,25,115,226,260,20,39,89,14720,52832,181760,0,0,0,0
19-23:14:27,114.240.112.84,3,200574,563040,150,414,61,61,141,445,219,444,389,120000,20,39,89,81600,108629,216000,1,0,0,0
19-23:34:33,125.34.220.219,3,213120,0,148,0,29,28,28,30,27,58,228,230,20,37,83,14720,52832,178816,0,0,0,0
19-23:38:47,61.50.109.126,3,237544,408804,173,297,24,23,41,89,114,341,335,633,5,11,42,87616,184561,263936,3,0,3,1
19-23:44:28,123.117.42.240,3,225054,0,168,0,34,33,36,42,45,68,236,242,20,34,91,81664,107776,259584,0,0,0,0
19-23:49:14,111.194.43.166,3,238443,361760,177,266,0,1787,8945,15249,15068,36379,31977,119731,5,16,56,81664,141004,263936,5,0,2,3
19-23:53:39,114.254.144.185,3,207163,15024,154,12,24,24,31,42,27,48,231,242,20,34,45,81600,147568,291072,0,0,1,0
19-23:57:23,123.113.95.214,3,216036,0,153,0,0,25,27,29,24,58,227,229,20,38,87,14656,53200,183424,0,0,0,0
19-00:07:23,202.106.16.36,3,209519,7300,144,5,18,18,18,19,11,36,218,219,20,29,30,0,8984,17520,0,0,0,0
19-00:11:41,202.106.16.36,3,206599,35040,142,24,18,18,22,24,31,36,222,334,13,29,30,0,13870,17520,1,0,0,0
19-00:40:42,114.242.249.94,3,237083,0,176,0,33,32,34,36,50,66,234,236,20,34,102,129536,130048,131072,0,0,0,0
19-01:09:36,202.106.16.36,3,209519,43800,144,30,16,16,19,22,26,36,219,496,13,29,30,0,13476,17520,1,0,0,0
19-01:15:24,202.106.16.36,3,209519,42340,144,29,16,16,21,24,32,40,220,504,13,29,30,0,14824,17520,1,0,0,0
19-01:22:15,202.106.16.36,3,206599,102200,142,70,11,11,11,11,6,22,211,711,13,29,30,0,12166,17520,1,0,0,0
19-01:29:36,202.106.16.36,3,206599,4380,142,3,19,18,24,27,31,40,224,227,20,29,30,0,13383,17520,0,0,0,0
19-01:44:56,114.254.90.121,3,208529,362368,156,286,48,48,3715,28715,8299,118011,16470,120000,12,24,63,81600,174412,308480,9,4,1,0
19-01:56:42,202.106.16.36,3,208059,23360,143,16,16,16,16,16,13,32,216,216,20,29,30,0,12896,17520,0,0,0,0
19-02:27:34,202.106.16.36,3,209519,97820,144,67,9,9,9,9,5,18,209,1054,13,29,30,0,7636,17520,1,0,0,0
19-02:32:46,61.148.244.192,3,215323,0,160,0,33,33,42,68,52,66,242,268,20,38,91,81664,110762,242176,0,0,0,0
19-02:39:45,202.106.16.36,3,209519,112420,144,77,19,19,20,21,19,38,220,1113,13,29,30,0,10107,17520,1,0,0,0
19-02:41:13,202.106.16.36,3,209211,74460,144,51,10,9,9,10,5,20,209,469,13,29,30,0,10220,17520,1,0,0,0
19-02:42:23,202.106.16.36,3,206599,40880,142,28,19,18,21,24,23,38,221,336,13,29,30,0,15816,17520,1,0,0,0
19-02:57:18,202.106.16.36,3,209519,65700,144,45,16,16,18,20,21,34,218,490,13,29,30,0,10107,17520,1,0,0,0
19-03:19:51,202.106.16.36,3,209519,48180,144,33,11,11,11,12,11,22,211,316,13,29,30,0,8760,17520,1,0,0,0
19-03:46:41,202.106.16.36,3,206599,29200,142,20,18,18,21,23,27,37,220,330,13,29,30,0,8273,17520,1,0,0,0
19-03:57:58,114.250.114.228,3,216240,0,159,0,13,13,15,18,15,26,215,218,20,41,90,13632,49648,176832,0,0,0,0
19-04:07:44,202.106.16.36,3,209715,738760,144,506,9,9,9,9,5,18,209,120000,13,29,30,0,13140,17520,1,0,0,0
19-04:14:6,202.106.16.36,3,206599,56940,142,39,19,19,22,25,28,38,222,499,13,29,30,0,9246,17520,1,0,0,0
19-04:19:55,202.106.16.36,3,209519,35040,144,24,19,19,20,21,17,38,220,330,13,29,30,0,8760,17520,1,0,0,0
19-04:28:2,202.106.16.36,3,206599,7300,142,5,19,18,21,25,22,38,221,225,20,29,30,0,16546,17520,0,0,0,0
19-04:53:4,202.106.16.36,3,206599,43800,142,30,17,16,20,25,26,42,219,504,13,29,30,0,15816,17520,1,0,0,0
19-04:57:47,114.245.0.218,3,237907,1452,165,1,26,26,28,33,28,52,227,233,20,54,100,2816,99020,132096,0,0,0,0
19-04:58:57,202.106.16.36,3,206599,21900,142,15,18,18,21,24,28,38,221,224,20,29,30,0,9246,17520,0,0,0,0
19-05:33:2,202.106.16.36,3,209715,1460,144,1,19,19,21,25,24,38,221,225,20,29,30,0,14600,17520,0,0,0,0
19-07:15:6,58.118.26.91,3,237188,14404,165,10,29,17,25,35,22,58,225,235,20,33,42,62976,64240,64240,0,0,1,0
19-07:59:47,114.245.0.218,3,222631,1452,155,1,20,19,21,23,25,40,220,223,20,47,94,1280,113152,132096,0,0,0,0
19-09:09:58,61.148.45.74,3,249876,907544,186,689,30,30,362,786,797,2215,2428,5986,4,12,34,81600,160853,237760,24,0,7,17
19-09:25:32,123.120.17.100,3,221163,63360,155,44,28,28,395,1262,345,859,1783,3858,5,28,51,66240,75291,102240,1,0,0,1
19-10:25:19,123.127.131.225,3,228092,706312,159,490,0,150,159,166,79,318,922,2169,4,12,38,65536,240298,262144,26,0,14,12
19-11:03:52,202.99.59.7,3,246752,591392,171,468,13,13,7976,25631,6373,49944,28766,120000,15,33,44,65536,196608,262144,4,1,3,0
19-11:20:16,123.127.220.163,3,234482,1624800,169,1170,57,57,57,57,114,114,2028,2917,5,12,30,64400,64400,64400,10,0,3,2
19-12:27:23,123.120.94.55,3,227387,252960,168,186,0,231,1997,7753,2608,4874,4665,12627,6,38,91,81664,110762,261120,1,0,1,0
19-12:36:45,123.119.53.110,3,218558,169040,156,122,47,30,36,47,25,94,236,247,6,11,30,66304,240384,262144,0,0,1,0
19-12:36:58,114.250.170.90,3,224904,0,184,0,23,23,25,31,11,46,224,231,20,32,42,87616,265506,478848,0,0,0,0
19-12:46:46,114.247.83.128,22,225221,2973368,155,2055,10,10,10,10,20,20,1110,2389,2,10,35,5840,30382,58400,4,0,4,3
19-13:23:29,114.253.112.3,3,214994,209330,153,146,0,90,106,124,66,234,337,537,5,10,30,65708,66133,66240,7,0,2,6
19-14:19:47,114.247.83.128,3,237039,1146100,163,785,10,10,141,477,371,1453,1147,4177,5,13,30,5840,50141,108040,12,0,4,6
19-14:39:27,59.252.192.12,3,245739,29675,240,29,23,23,114,212,78,260,344,472,16,32,53,81600,179144,345792,1,0,1,0
19-14:43:1,123.116.21.211,3,225441,297005,160,209,24,21,23,24,13,48,222,224,6,10,30,17152,83728,133888,0,0,3,0
19-14:54:25,124.65.4.148,3,209939,1291504,150,926,130,124,133,175,248,405,1250,102789,5,15,40,129940,129940,129940,17,0,3,13
19-15:05:19,123.122.94.37,3,222123,92480,165,68,54,54,76,159,92,108,276,359,20,38,98,81600,109717,247552,0,0,1,0
19-15:19:12,111.195.22.237,17,207492,505404,156,381,15,15,15,82,30,563,304,3262,6,17,40,81664,156074,197120,3,1,1,0
19-15:43:20,61.48.2.62,35,236455,974071,164,672,22,22,710,3466,923,9015,3089,42121,5,22,37,65728,189440,359040,4,0,2,2
19-15:44:35,123.123.241.99,3,202810,14000,146,10,0,617,1111,1706,1106,2265,2861,3871,20,34,65,87616,121920,185280,1,0,1,0
19-15:53:32,114.242.250.31,3,200448,0,147,0,16,16,16,18,24,32,216,218,20,36,94,129664,130133,131072,0,0,0,0
19-16:06:11,114.247.83.128,3,231215,3739295,159,2577,10,10,69,141,286,1066,49511,120000,1,7,30,5840,32614,73000,18,0,7,7
19-16:11:33,114.241.161.185,3,237641,354960,177,261,13,13,38,90,19,59,238,120000,1,34,64,81600,107712,158848,1,0,1,0
19-16:16:28,114.241.161.185,3,227577,326400,170,240,21,21,45,214,56,119,245,120000,1,39,79,81600,109525,180608,1,0,1,0
19-16:17:36,114.241.161.185,3,206361,378480,154,279,22,22,46,90,43,117,246,120000,1,29,48,81600,105898,153408,2,0,1,0
19-16:34:3,61.148.223.246,3,237770,28429,184,22,27,26,31,38,23,54,231,238,5,18,30,81600,264490,522944,3,0,2,1
19-16:43:16,61.149.26.229,3,237780,10944,177,9,30,25,32,40,31,60,232,240,20,34,44,81600,211635,454272,0,0,1,0
19-16:45:12,123.112.206.231,3,237780,0,177,0,22,21,25,29,27,44,224,229,20,58,123,81600,213024,522944,0,0,0,0
19-16:48:42,123.127.181.136,3,237780,0,177,0,19,19,38,60,27,71,237,260,20,60,126,81600,213024,522944,0,0,0,0
19-16:50:42,123.116.214.109,3,237780,0,167,0,14,14,68,159,30,242,283,401,20,62,102,81600,243596,522944,0,0,0,0
19-16:57:4,123.116.60.86,3,237781,0,176,0,21,21,24,28,21,42,223,228,20,59,125,81664,148352,263936,0,0,0,0
19-16:58:42,123.127.75.18,3,237781,1460,165,1,24,24,25,27,22,48,225,227,20,46,64,2755,28955,65535,0,0,0,0
19-17:01:12,61.48.199.50,3,237781,0,177,0,24,24,28,37,27,48,228,237,20,51,92,81600,234073,522944,0,0,0,0
19-17:00:36,123.120.200.133,3,244441,382160,182,281,22,22,39,1116,44,2071,238,120000,1,38,72,81600,109525,191488,1,0,1,0
19-17:13:49,123.120.200.133,3,212809,666400,159,490,25,24,42,95,44,123,242,120000,2,37,64,81600,111338,169728,1,0,1,0
19-17:16:22,123.120.200.133,3,247161,345440,184,254,22,22,44,217,70,155,243,120000,1,38,75,81600,110442,194240,2,0,1,0
19-17:16:45,123.120.200.133,3,244441,344080,182,253,18,18,29,117,32,63,229,120000,1,40,85,81600,109525,191488,1,0,1,0
19-17:21:20,123.126.139.205,3,237781,200618,177,148,52,51,470,1246,1209,4594,3252,8328,5,14,38,81664,172970,198656,3,0,3,1
19-17:23:15,114.249.8.182,3,237781,13114,176,10,26,26,32,41,28,52,232,241,6,31,111,81600,213536,522944,0,0,1,0
19-17:23:26,123.120.200.133,3,214521,345440,160,254,18,18,79,193,57,140,278,120000,1,35,68,81600,108629,161600,1,0,1,0
19-17:27:52,114.240.145.247,3,237781,0,176,0,14,14,17,20,16,28,217,220,20,62,129,81664,148352,263936,0,0,0,0
19-17:28:6,114.241.161.185,3,212809,620160,159,456,22,22,56,194,77,146,256,120000,2,39,74,81600,108629,169728,1,0,1,0
19-17:29:35,114.241.161.185,3,244441,319600,182,235,30,29,44,198,65,82,244,120000,1,38,79,81600,108629,191488,1,0,1,0
19-17:36:31,111.198.244.228,3,237781,0,175,0,28,28,31,38,24,56,230,238,20,55,123,13632,137638,489600,0,0,0,0
19-17:36:45,123.122.235.161,3,237781,0,177,0,16,16,21,32,18,32,221,232,20,60,126,81600,213024,522944,0,0,0,0
19-17:39:13,124.65.235.38,3,242080,4080,178,3,22,22,141,535,228,881,614,1522,20,43,80,13632,87590,255680,0,0,0,0
19-17:48:47,114.241.161.185,3,227577,334560,170,246,25,24,35,176,47,129,235,120000,1,37,72,81600,108629,180608,1,0,1,0
19-17:49:38,114.241.161.185,3,241385,350880,180,258,21,21,42,89,62,156,242,120000,1,33,63,81600,109525,188800,1,0,1,0
19-17:52:13,114.241.161.185,3,212809,624240,159,459,22,22,48,243,69,124,248,120000,2,40,78,81600,108629,169728,1,0,1,0
19-17:52:36,114.241.161.185,3,217241,367200,161,270,28,28,89,206,62,204,290,120000,1,35,71,81600,109717,163200,1,0,1,0
19-18:02:2,123.121.129.98,3,216111,129200,160,95,47,47,79,203,95,156,279,403,14,38,65,81600,110634,171392,0,0,1,0
19-18:05:10,114.253.132.128,3,237781,0,175,0,13,13,16,24,13,26,216,224,20,54,121,13632,137638,489600,0,0,0,0
19-18:04:3,123.120.200.133,3,203641,378080,152,278,27,27,43,243,41,323,243,120000,1,26,48,81600,105002,150720,1,0,1,0
19-18:04:3,123.120.200.133,3,249337,333200,186,245,30,28,42,224,51,123,241,120000,1,31,54,81600,107712,158848,1,0,1,0
19-18:08:4,61.149.133.137,3,237781,0,178,0,24,24,34,59,23,66,234,259,20,67,108,81664,170393,263936,0,0,0,0
19-18:10:2,114.243.90.138,3,237781,0,177,0,16,16,26,48,19,38,226,248,20,60,126,81600,213024,522944,0,0,0,0
19-18:11:45,123.120.200.133,3,224041,14960,166,11,24,24,35,735,36,150,235,2000,20,38,78,81600,109717,190400,1,0,1,0
19-18:12:11,61.148.191.6,3,237781,24700,183,19,21,21,23,25,15,42,223,225,19,26,30,13632,196188,450112,1,0,4,0
19-18:11:45,123.120.200.133,3,248521,394864,185,292,20,20,53,142,69,166,253,120000,1,22,42,81600,111338,169728,2,0,2,0
19-18:11:49,123.120.200.133,3,227577,329120,170,242,13,13,27,135,25,108,227,120000,1,37,74,81600,108629,180608,1,0,1,0
19-18:12:13,123.120.200.133,3,244441,359040,182,264,18,18,38,88,61,136,238,120000,1,35,62,81600,113152,191488,1,0,1,0
19-18:12:36,123.120.200.133,3,244441,340000,182,250,109,54,93,109,169,220,312,120000,1,38,76,81600,108629,191488,2,0,1,0
19-18:13:0,123.120.200.133,3,244441,352240,182,259,20,20,31,103,37,61,231,120000,1,38,79,81600,109525,191488,1,0,1,0
19-18:13:46,123.120.200.133,3,212809,688160,159,506,18,18,29,111,35,143,229,120000,2,39,75,81600,108629,169728,1,0,1,0
19-18:14:10,123.120.200.133,3,244441,368560,182,271,23,22,37,71,41,118,237,120000,1,40,71,81600,117696,191488,1,0,1,0
19-18:14:33,123.120.200.133,3,241385,368560,180,271,16,16,37,75,45,126,236,120000,1,35,60,81600,111338,188800,1,0,1,0
19-18:16:24,1.45.124.163,3,232827,148128,172,109,13,13,110,345,121,666,515,13779,20,32,45,81600,134924,239360,2,0,3,0
19-18:14:56,123.120.200.133,3,244441,345440,182,254,27,26,36,98,41,67,236,120000,1,39,78,81600,111338,191488,1,0,1,0
19-18:15:23,123.120.200.133,3,212809,688160,159,506,18,18,29,109,34,121,229,120000,2,37,69,81600,108629,169728,1,0,1,0
19-18:17:24,123.116.240.49,3,237781,4080,176,3,27,25,27,33,19,54,227,233,20,29,34,81600,245302,522944,0,0,1,0
19-18:15:46,123.120.200.133,3,212809,708560,159,521,17,17,41,101,63,185,242,120000,2,33,52,81600,111360,169728,1,0,1,0
19-18:16:9,123.120.200.133,3,244441,360400,182,265,23,22,32,117,38,112,232,120000,1,38,80,81600,108629,191488,1,0,1,0
19-18:16:33,123.120.200.133,3,241385,345440,180,254,17,17,30,103,34,58,230,120000,1,37,78,81600,107712,188800,1,0,1,0
19-18:16:56,123.120.200.133,3,244441,331840,182,244,20,19,31,123,37,263,230,120000,1,38,79,81600,109525,191488,1,0,1,0
19-18:18:54,111.196.147.149,3,237781,0,177,0,17,17,21,26,18,34,221,226,20,62,129,81600,213024,522944,0,0,0,0
19-18:17:19,123.120.200.133,3,244441,364480,182,268,19,18,32,71,36,94,231,120000,1,40,72,81600,116778,191488,1,0,1,0
19-18:17:43,123.120.200.133,3,247161,335920,184,247,18,18,29,119,34,257,229,120000,1,37,77,81600,110442,194240,1,0,1,0
19-18:18:7,123.120.200.133,3,241385,364480,180,268,20,20,36,87,45,131,236,120000,1,40,71,81600,114069,188800,1,0,1,0
19-18:18:30,123.120.200.133,3,215529,681360,160,501,19,19,30,80,37,61,230,120000,2,37,62,81600,112448,171392,1,0,1,0
19-18:18:53,123.120.200.133,3,244441,360400,182,265,17,17,29,107,30,54,229,120000,1,37,77,81600,108629,191488,1,0,1,0
19-18:19:17,123.120.200.133,3,247161,359040,183,264,23,22,43,84,44,132,243,120000,1,41,73,81600,117888,193152,1,0,1,0
19-18:19:40,123.120.200.133,3,241385,374000,180,275,17,17,39,132,44,126,239,120000,1,40,75,81600,111338,188800,1,0,1,0
19-18:20:3,123.120.200.133,3,227577,346800,170,255,33,33,228,630,121,1220,806,120000,1,32,57,81600,114965,180608,1,0,1,0
19-18:20:27,123.120.200.133,3,244441,359040,182,264,21,21,32,101,36,56,232,120000,1,39,78,81600,108629,191488,1,0,1,0
19-18:20:50,123.120.200.133,3,212809,689520,159,507,0,40,48,82,57,94,248,120000,2,34,60,81600,107712,169728,1,0,1,0
19-18:21:14,123.120.200.133,3,212809,648720,159,477,22,21,40,894,38,567,240,120000,2,39,69,81600,107712,169728,1,0,1,0
19-18:21:37,123.120.200.133,3,212809,686800,159,505,23,22,33,94,39,52,233,120000,2,38,69,81600,107712,169728,1,0,1,0
19-18:22:1,123.120.200.133,3,241385,368560,180,271,24,23,37,86,55,81,237,120000,1,38,68,81600,116778,188800,1,0,1,0
19-18:22:24,123.120.200.133,3,241385,354960,180,261,17,17,27,106,30,75,227,120000,1,37,77,81600,107712,188800,1,0,1,0
19-18:22:48,123.120.200.133,3,244441,350880,182,258,15,15,26,103,27,71,226,120000,1,39,79,81600,113152,191488,1,0,1,0
19-18:23:11,123.120.200.133,3,244441,365840,182,269,17,17,29,131,30,122,229,120000,1,38,80,81600,109525,191488,1,0,1,0
19-18:24:21,123.120.200.133,3,212809,711280,159,523,21,20,35,144,40,206,234,120000,2,38,68,81600,109525,169728,1,0,1,0
19-18:24:45,123.120.200.133,3,212809,681360,159,501,19,19,31,95,34,65,231,120000,2,37,70,81600,107712,169728,1,0,1,0
19-18:26:39,123.118.32.180,3,203042,155520,144,108,16,15,16,17,10,32,216,217,6,15,30,59040,64800,64800,1,0,4,0
19-18:25:8,123.120.200.133,3,244441,356320,182,262,0,28,39,114,52,59,239,120000,1,39,83,81600,108629,191488,1,0,1,0
19-18:25:32,123.120.200.133,3,241385,330480,180,243,18,18,29,111,33,53,229,120000,1,38,78,81600,108629,188800,1,0,1,0
19-18:26:19,123.120.200.133,3,244441,364480,182,268,0,24,40,108,39,95,240,120000,1,37,74,81600,108629,191488,1,0,1,0
19-18:26:42,123.120.200.133,3,244441,356320,182,262,21,20,32,101,39,50,232,120000,1,38,79,81600,108629,191488,1,0,1,0
19-18:27:6,123.120.200.133,3,244441,354960,182,261,18,18,30,100,34,65,230,120000,1,38,78,81600,109525,191488,1,0,1,0
19-18:27:29,123.120.200.133,3,247161,360400,183,265,17,17,30,90,36,77,230,120000,1,39,74,81600,111530,193152,2,0,1,0
19-18:30:13,123.112.99.188,3,237730,0,177,0,18,18,31,60,45,75,231,260,20,58,112,81600,229171,522944,0,0,0,0
19-18:28:41,123.120.200.133,3,241385,348160,180,256,19,19,29,118,36,91,229,120000,1,38,80,81600,108629,188800,1,0,1,0
19-18:29:4,123.120.200.133,3,215529,625600,160,460,21,21,32,120,35,64,232,120000,2,39,71,81600,109717,171392,1,0,1,0
19-18:29:27,123.120.200.133,3,244441,364480,182,268,19,19,36,84,39,119,236,120000,1,42,76,81600,114965,191488,1,0,1,0
19-18:29:50,123.120.200.133,3,244441,353600,182,260,19,19,31,103,33,62,231,120000,1,39,78,81600,112256,191488,1,0,1,0
19-18:30:14,123.120.200.133,3,227897,333200,171,245,0,19,58,98,35,256,258,120000,1,39,68,81600,114965,180608,1,0,1,0
19-18:31:1,123.120.200.133,3,227577,364480,170,268,18,18,33,80,31,87,233,120000,1,38,66,81600,112256,180608,1,0,1,0
19-18:31:24,123.120.200.133,3,244441,365840,182,269,18,18,29,129,35,183,229,120000,1,38,74,81600,109525,191488,1,0,1,0
19-18:31:48,123.120.200.133,3,241385,346800,180,255,19,19,36,98,39,72,236,120000,1,38,81,81600,107712,188800,1,0,1,0
19-18:32:11,123.120.200.133,3,212809,678640,159,499,24,23,33,105,39,70,233,120000,2,38,72,81600,108629,169728,1,0,1,0
19-18:34:21,111.201.152.28,3,237781,0,177,0,15,15,19,29,19,30,219,229,20,59,124,81600,213024,522944,0,0,0,0
19-18:32:34,123.120.200.133,3,244441,349520,182,257,18,18,31,111,42,71,231,120000,1,38,78,81600,110442,191488,1,0,1,0
19-18:32:58,123.120.200.133,3,247161,337280,184,248,14,14,27,156,27,96,227,120000,1,37,77,81600,109525,194240,1,0,1,0
19-18:34:7,123.120.200.133,3,212809,681360,159,501,18,18,29,97,34,52,229,120000,2,38,70,81600,108629,169728,1,0,1,0
19-18:34:31,123.120.200.133,3,244441,350880,182,258,20,20,31,106,34,62,231,120000,1,38,79,81600,109525,191488,1,0,1,0
19-18:34:54,123.120.200.133,3,241385,346800,180,255,19,19,32,106,36,73,232,120000,1,41,85,81600,111338,188800,1,0,1,0
19-18:35:17,123.120.200.133,3,212809,688160,159,506,18,18,30,107,29,105,230,120000,2,38,69,81600,108629,169728,2,0,1,0
19-18:35:40,123.120.200.133,3,247161,311440,183,229,18,18,30,268,35,113,230,120000,1,38,77,81600,110634,193152,1,0,1,0
19-18:37:54,202.60.125.217,3,237781,1360,177,1,73,73,86,147,103,146,286,347,20,34,100,81664,131328,198656,0,0,1,0
19-18:36:4,123.120.200.133,3,241385,342720,180,252,23,22,33,109,37,98,233,120000,1,40,86,81600,108629,188800,1,0,1,0
19-18:40:3,123.120.200.133,3,244441,337280,182,248,23,23,46,194,78,162,245,120000,1,38,73,81600,109525,191488,1,0,1,0
19-18:40:27,123.120.200.133,3,244441,335920,182,247,22,22,46,192,61,115,246,120000,1,38,78,81600,109525,191488,1,0,1,0
19-18:40:50,123.120.200.133,3,244441,356320,181,262,50,50,75,204,107,138,275,120000,1,41,83,81600,110634,190400,1,0,1,0
